,Timestep,timestep_time_taken,compute_velocity_time_taken,rhs_time_taken,possion_time_taken,update_velocity_time_taken,boundary_time_taken,sync_time_taken,possion_p_loop_time_taken,possion_res_loop_time_taken,x,y,sbatch_nodes,sbatch_tasks,omp_threads
0,0.0,0.000322,0.003867,0.000545,0.123746,0.000523,0.000198,0.016765,0.059657,0.035019,660,120,2,24,1
1,0.016667,0.000155,0.003631,0.000518,0.099575,0.00055,0.00016,0.01454,0.049707,0.029178,660,120,2,24,1
2,0.026552,0.000155,0.004139,0.00059,0.098963,0.00056,0.000183,0.014852,0.0495,0.029106,660,120,2,24,1
3,0.036268,0.000154,0.004264,0.000604,0.099105,0.000548,0.000151,0.014705,0.049622,0.02911,660,120,2,24,1
4,0.045661,0.000154,0.004382,0.000615,0.099047,0.000548,0.000197,0.014495,0.049526,0.029119,660,120,2,24,1
5,0.054889,0.000154,0.004411,0.000617,0.099003,0.000572,0.000171,0.014306,0.049575,0.029184,660,120,2,24,1
6,0.064011,0.00016,0.004417,0.000623,0.098825,0.00055,0.000158,0.01421,0.049591,0.029206,660,120,2,24,1
7,0.073007,0.000154,0.00438,0.000618,0.099039,0.000561,0.000153,0.014199,0.049647,0.029153,660,120,2,24,1
8,0.081937,0.000154,0.00439,0.000618,0.099325,0.0007,0.000146,0.014134,0.049583,0.029391,660,120,2,24,1
9,0.090857,0.000154,0.004377,0.000624,0.099007,0.000595,0.000176,0.014201,0.049691,0.029153,660,120,2,24,1
10,0.099822,0.000153,0.00439,0.000624,0.099224,0.000596,0.000247,0.01425,0.049668,0.029141,660,120,2,24,1
11,0.108874,0.000154,0.004501,0.000617,0.099117,0.000578,0.000141,0.014101,0.049621,0.029204,660,120,2,24,1
12,0.118001,0.000161,0.004377,0.000625,0.099144,0.000583,0.000155,0.014049,0.049508,0.029177,660,120,2,24,1
13,0.127177,0.000155,0.004376,0.000624,0.099042,0.000592,0.000122,0.013981,0.049561,0.029125,660,120,2,24,1
14,0.13641,0.000156,0.004469,0.000623,0.099064,0.000591,0.000165,0.013889,0.049763,0.029152,660,120,2,24,1
15,0.1457,0.000154,0.004482,0.000617,0.098912,0.000551,0.000211,0.013839,0.049568,0.029096,660,120,2,24,1
16,0.155048,0.000154,0.004479,0.000618,0.099173,0.000587,0.000229,0.014098,0.049621,0.029079,660,120,2,24,1
17,0.164448,0.000154,0.00447,0.000617,0.099088,0.00056,0.000197,0.014059,0.049463,0.029227,660,120,2,24,1
18,0.173896,0.000165,0.004471,0.000624,0.09928,0.000594,0.0002,0.014126,0.049634,0.029166,660,120,2,24,1
19,0.183391,0.000154,0.004499,0.000618,0.099202,0.000549,0.000162,0.014013,0.049625,0.029186,660,120,2,24,1
20,0.192933,0.000154,0.004443,0.000617,0.099069,0.000542,0.000159,0.013954,0.049479,0.029155,660,120,2,24,1
21,0.202516,0.000154,0.004473,0.000623,0.099238,0.000583,0.000164,0.014013,0.049652,0.0291,660,120,2,24,1
22,0.21211,0.000154,0.004445,0.000623,0.099059,0.000556,0.000174,0.01392,0.049613,0.029126,660,120,2,24,1
23,0.221714,0.000154,0.004453,0.000623,0.099103,0.000558,0.000203,0.013919,0.049664,0.029164,660,120,2,24,1
24,0.231331,0.000154,0.004452,0.000618,0.099268,0.000535,0.000198,0.014002,0.049659,0.029204,660,120,2,24,1
25,0.240961,0.00016,0.004478,0.000623,0.099051,0.000542,0.0002,0.014017,0.049452,0.02918,660,120,2,24,1
26,0.250605,0.000155,0.004496,0.000624,0.099216,0.000587,0.000243,0.014094,0.049564,0.02909,660,120,2,24,1
27,0.260266,0.000154,0.00448,0.000617,0.099443,0.000687,0.000213,0.014162,0.049523,0.029241,660,120,2,24,1
28,0.269946,0.000154,0.004507,0.000624,0.099293,0.000551,0.000196,0.014094,0.049456,0.029255,660,120,2,24,1
29,0.279645,0.000154,0.004449,0.000618,0.098949,0.000546,0.000195,0.013876,0.049503,0.029156,660,120,2,24,1
30,0.289366,0.000154,0.004445,0.000618,0.099055,0.000538,0.000184,0.013889,0.049572,0.029186,660,120,2,24,1
31,0.29911,0.00016,0.00446,0.000623,0.098995,0.000543,0.000181,0.01392,0.049462,0.029219,660,120,2,24,1
32,0.308876,0.00016,0.004488,0.000623,0.098956,0.000544,0.000148,0.013804,0.049601,0.029282,660,120,2,24,1
33,0.318663,0.000161,0.004478,0.000623,0.09888,0.000544,0.000191,0.013817,0.049525,0.029269,660,120,2,24,1
34,0.32846,0.00016,0.004443,0.000624,0.098801,0.000562,0.000162,0.013686,0.049536,0.029278,660,120,2,24,1
35,0.338266,0.000154,0.004476,0.000623,0.098941,0.000537,0.00021,0.013798,0.049441,0.029185,660,120,2,24,1
36,0.348083,0.000161,0.00448,0.000624,0.098935,0.00058,0.000254,0.01391,0.049482,0.029257,660,120,2,24,1
37,0.357912,0.000154,0.004469,0.000623,0.098812,0.000569,0.000272,0.01392,0.049567,0.029158,660,120,2,24,1
38,0.367752,0.000155,0.004465,0.000624,0.099003,0.000559,0.000157,0.013855,0.049639,0.02923,660,120,2,24,1
39,0.377603,0.000154,0.004446,0.000623,0.098838,0.000585,0.000169,0.01386,0.049551,0.029124,660,120,2,24,1
40,0.387467,0.000154,0.004463,0.000623,0.098935,0.000579,0.000164,0.013829,0.04966,0.029221,660,120,2,24,1
41,0.397345,0.000154,0.00445,0.000624,0.098985,0.000548,0.000166,0.013822,0.049686,0.029195,660,120,2,24,1
42,0.407236,0.000154,0.004503,0.000623,0.099141,0.000546,0.000257,0.014064,0.049579,0.029105,660,120,2,24,1
43,0.417141,0.000154,0.004473,0.000617,0.099001,0.00057,0.000172,0.013972,0.049651,0.02909,660,120,2,24,1
44,0.42706,0.000154,0.004481,0.000618,0.099015,0.000549,0.000159,0.01396,0.04965,0.02922,660,120,2,24,1
45,0.436994,0.000154,0.004446,0.000617,0.099014,0.000549,0.000155,0.013799,0.049493,0.029172,660,120,2,24,1
46,0.446942,0.000154,0.00445,0.000629,0.098927,0.000568,0.000172,0.013875,0.049552,0.029275,660,120,2,24,1
47,0.456904,0.000155,0.004475,0.000623,0.098787,0.000546,0.000162,0.013897,0.049495,0.029201,660,120,2,24,1
48,0.466882,0.000154,0.00448,0.000618,0.099015,0.000556,0.000207,0.013916,0.049635,0.029252,660,120,2,24,1
