,Timestep,timestep_time_taken,compute_velocity_time_taken,rhs_time_taken,possion_time_taken,update_velocity_time_taken,boundary_time_taken,sync_time_taken,possion_p_loop_time_taken,possion_res_loop_time_taken,x,y,sbatch_nodes,sbatch_tasks,omp_threads
0,0.0,0.003228,0.03169,0.004534,1.183387,0.005399,0.000905,0.061932,0.681981,0.402093,8000,1600,8,96,3
1,0.000132,0.001836,0.032905,0.004875,1.167897,0.005471,0.000993,0.064973,0.683227,0.402424,8000,1600,8,96,3
2,0.000264,0.001845,0.038661,0.005692,1.137238,0.005803,0.001284,0.073451,0.680526,0.401874,8000,1600,8,96,3
3,0.000395,0.001842,0.043019,0.006318,1.135782,0.005678,0.001163,0.077019,0.680477,0.401199,8000,1600,8,96,3
4,0.000527,0.001829,0.046253,0.006784,1.141043,0.006295,0.001016,0.0802,0.679791,0.401251,8000,1600,8,96,3
5,0.000659,0.001833,0.049019,0.007176,1.137047,0.006709,0.001048,0.083115,0.680648,0.401408,8000,1600,8,96,3
6,0.000791,0.001825,0.050564,0.00737,1.135692,0.006092,0.000824,0.083671,0.6806,0.401037,8000,1600,8,96,3
7,0.000923,0.001829,0.051452,0.007437,1.138425,0.006235,0.001094,0.084604,0.680522,0.401366,8000,1600,8,96,3
8,0.001054,0.001839,0.053052,0.007518,1.137659,0.006746,0.000907,0.086519,0.680366,0.401202,8000,1600,8,96,3
9,0.001186,0.001836,0.053966,0.007555,1.137949,0.006312,0.001096,0.086449,0.68039,0.401187,8000,1600,8,96,3
10,0.001318,0.001832,0.054619,0.007634,1.138729,0.006977,0.001101,0.087637,0.68102,0.401138,8000,1600,8,96,3
11,0.00145,0.001827,0.055159,0.007668,1.136835,0.006341,0.000885,0.08708,0.680255,0.401394,8000,1600,8,96,3
12,0.001582,0.001823,0.055577,0.007744,1.135791,0.006332,0.000967,0.08777,0.680189,0.401237,8000,1600,8,96,3
13,0.001713,0.001823,0.056117,0.007778,1.136704,0.0063,0.000984,0.087694,0.680508,0.401217,8000,1600,8,96,3
14,0.001845,0.001833,0.056493,0.007875,1.138378,0.006782,0.00108,0.08944,0.680793,0.401375,8000,1600,8,96,3
15,0.001977,0.001831,0.056947,0.007945,1.138025,0.006325,0.000938,0.089786,0.68068,0.401169,8000,1600,8,96,3
16,0.002109,0.001834,0.057259,0.008034,1.138649,0.006287,0.001003,0.088979,0.680389,0.401507,8000,1600,8,96,3
17,0.002241,0.001831,0.05756,0.008108,1.142273,0.006344,0.000883,0.089699,0.68061,0.401287,8000,1600,8,96,3
18,0.002372,0.001823,0.057592,0.00816,1.138388,0.007055,0.000921,0.089424,0.680841,0.401285,8000,1600,8,96,3
19,0.002504,0.00184,0.057676,0.008216,1.137985,0.006308,0.000945,0.089492,0.680527,0.401169,8000,1600,8,96,3
20,0.002636,0.001829,0.058157,0.008287,1.137396,0.006299,0.000978,0.089841,0.680377,0.400938,8000,1600,8,96,3
21,0.002768,0.001817,0.05849,0.008332,1.135426,0.006249,0.000843,0.088545,0.680191,0.400901,8000,1600,8,96,3
22,0.0029,0.001815,0.05888,0.008362,1.135022,0.006252,0.001016,0.089354,0.680488,0.400974,8000,1600,8,96,3
23,0.003031,0.0018,0.059163,0.008404,1.135298,0.006321,0.000956,0.088751,0.680244,0.401232,8000,1600,8,96,3
24,0.003163,0.001835,0.059337,0.008436,1.137518,0.006317,0.000966,0.090047,0.68066,0.401087,8000,1600,8,96,3
25,0.003295,0.001826,0.059464,0.008459,1.135799,0.006807,0.000829,0.089422,0.680651,0.401112,8000,1600,8,96,3
26,0.003427,0.001812,0.059495,0.008478,1.135927,0.006303,0.000918,0.088902,0.680517,0.401083,8000,1600,8,96,3
27,0.003559,0.001824,0.059525,0.008483,1.139033,0.006292,0.000826,0.089608,0.680423,0.400949,8000,1600,8,96,3
28,0.00369,0.001813,0.05945,0.008474,1.143214,0.006338,0.000899,0.091447,0.680336,0.401172,8000,1600,8,96,3
29,0.003822,0.001831,0.059519,0.008477,1.137651,0.006316,0.000984,0.089759,0.680631,0.400969,8000,1600,8,96,3
