,Timestep,timestep_time_taken,compute_velocity_time_taken,rhs_time_taken,possion_time_taken,update_velocity_time_taken,boundary_time_taken,x,y,sbatch_nodes,sbatch_tasks,omp_threads
0,0.0,0.000595,0.008917,0.001643,0.110884,0.001306,0.000407,1000,200,2,24,12
1,0.008435,0.000361,0.008458,0.001243,0.096445,0.001371,0.000412,1000,200,2,24,12
2,0.015503,0.000358,0.009278,0.001417,0.093046,0.001422,0.000437,1000,200,2,24,12
3,0.021906,0.000354,0.010155,0.00156,0.094673,0.001413,0.000444,1000,200,2,24,12
4,0.028049,0.000344,0.010324,0.00156,0.09455,0.001409,0.000442,1000,200,2,24,12
5,0.034028,0.000344,0.010524,0.001611,0.097115,0.001407,0.000422,1000,200,2,24,12
6,0.039904,0.00036,0.010655,0.001603,0.097306,0.001418,0.000428,1000,200,2,24,12
7,0.045732,0.000344,0.010804,0.001625,0.094434,0.001407,0.000419,1000,200,2,24,12
8,0.051521,0.000358,0.010979,0.001658,0.101414,0.001683,0.000443,1000,200,2,24,12
9,0.057231,0.000347,0.011153,0.001673,0.094094,0.001412,0.000447,1000,200,2,24,12
10,0.062871,0.000344,0.011158,0.001673,0.096069,0.001416,0.000433,1000,200,2,24,12
11,0.068462,0.000344,0.011025,0.001643,0.094039,0.001469,0.000418,1000,200,2,24,12
12,0.074023,0.00036,0.011009,0.001646,0.096945,0.001411,0.00046,1000,200,2,24,12
13,0.07958,0.000344,0.011063,0.001673,0.09465,0.001433,0.00043,1000,200,2,24,12
14,0.085152,0.000351,0.011064,0.001664,0.092718,0.001403,0.000431,1000,200,2,24,12
15,0.090753,0.00036,0.011112,0.001661,0.095337,0.001413,0.000442,1000,200,2,24,12
16,0.09638,0.000351,0.011054,0.001671,0.095094,0.001455,0.00043,1000,200,2,24,12
17,0.102041,0.000343,0.011124,0.001685,0.092223,0.001405,0.000422,1000,200,2,24,12
18,0.107743,0.000367,0.011161,0.001668,0.094789,0.001455,0.000437,1000,200,2,24,12
