,Timestep,timestep_time_taken,compute_velocity_time_taken,rhs_time_taken,possion_time_taken,update_velocity_time_taken,boundary_time_taken,sync_time_taken,possion_p_loop_time_taken,possion_res_loop_time_taken,x,y,sbatch_nodes,sbatch_tasks,omp_threads
0,0.0,0.002166,0.028606,0.004019,0.772525,0.00328,0.000594,0.038654,0.449181,0.26456,4000,800,3,36,3
1,0.000527,0.001294,0.023598,0.003493,0.760644,0.004838,0.000813,0.037944,0.446668,0.263457,4000,800,3,36,3
2,0.001054,0.001266,0.030024,0.00442,0.764014,0.00398,0.000609,0.043216,0.445872,0.263338,4000,800,3,36,3
3,0.001582,0.001269,0.032871,0.004822,0.765489,0.005012,0.000908,0.047401,0.446163,0.2632,4000,800,3,36,3
4,0.002109,0.001279,0.035451,0.004986,0.761529,0.00417,0.000774,0.046447,0.445791,0.263139,4000,800,3,36,3
5,0.002636,0.001276,0.036859,0.005124,0.772958,0.00413,0.000819,0.052437,0.446093,0.263147,4000,800,3,36,3
6,0.003163,0.001303,0.037734,0.00523,0.766042,0.004142,0.000822,0.050197,0.446183,0.263348,4000,800,3,36,3
7,0.00369,0.001278,0.037921,0.005298,0.761749,0.005015,0.000913,0.049448,0.446078,0.263493,4000,800,3,36,3
8,0.004218,0.001277,0.037972,0.005369,0.76364,0.00412,0.000816,0.049638,0.446302,0.263139,4000,800,3,36,3
9,0.004745,0.001282,0.038491,0.005445,0.76495,0.004127,0.000805,0.05073,0.446122,0.263294,4000,800,3,36,3
10,0.005272,0.001272,0.038838,0.005511,0.76594,0.004998,0.000644,0.051731,0.446105,0.263508,4000,800,3,36,3
11,0.005799,0.001271,0.039428,0.005559,0.765488,0.004207,0.000835,0.051401,0.446045,0.263163,4000,800,3,36,3
12,0.006326,0.001268,0.039672,0.005589,0.763289,0.004216,0.000787,0.050062,0.445952,0.263216,4000,800,3,36,3
13,0.006854,0.001284,0.039862,0.005605,0.765696,0.004217,0.000823,0.050439,0.445889,0.264003,4000,800,3,36,3
14,0.007381,0.001289,0.039948,0.005624,0.762686,0.004212,0.000825,0.050294,0.445007,0.262833,4000,800,3,36,3
15,0.007908,0.001275,0.040081,0.005644,0.765932,0.004199,0.000847,0.051634,0.444967,0.262774,4000,800,3,36,3
16,0.008435,0.001276,0.039794,0.005632,0.763015,0.004207,0.000843,0.048813,0.445059,0.262808,4000,800,3,36,3
17,0.008962,0.00129,0.040036,0.005626,0.765364,0.004216,0.000817,0.049859,0.445164,0.2629,4000,800,3,36,3
