,Timestep,timestep_time_taken,compute_velocity_time_taken,rhs_time_taken,possion_time_taken,update_velocity_time_taken,boundary_time_taken,sync_time_taken,possion_p_loop_time_taken,possion_res_loop_time_taken,x,y,sbatch_nodes,sbatch_tasks,omp_threads
0,0.0,0.00086,0.001985,0.000317,0.087257,0.000494,0.000164,0.019792,0.03429,0.0203,660,120,4,48,1
1,0.016667,0.000118,0.002593,0.000358,0.073088,0.000336,0.00017,0.018788,0.026446,0.015715,660,120,4,48,1
2,0.026552,0.000101,0.002217,0.000314,0.070083,0.000397,0.00018,0.017974,0.024553,0.014547,660,120,4,48,1
3,0.036268,0.000101,0.002225,0.000304,0.070847,0.000342,0.000145,0.017917,0.024529,0.014551,660,120,4,48,1
4,0.045661,0.000101,0.002303,0.000304,0.070691,0.000481,0.000206,0.017776,0.024641,0.014686,660,120,4,48,1
5,0.054889,0.00017,0.003659,0.000507,0.077435,0.000411,0.000234,0.019443,0.036072,0.021458,660,120,4,48,1
6,0.064011,0.00012,0.002766,0.000381,0.072708,0.000366,0.000231,0.018487,0.027912,0.016558,660,120,4,48,1
7,0.073007,0.000109,0.002317,0.000305,0.072189,0.000337,0.000181,0.018575,0.024556,0.014581,660,120,4,48,1
8,0.081937,0.000102,0.002333,0.000305,0.071072,0.000387,0.000179,0.017827,0.024531,0.014564,660,120,4,48,1
9,0.090857,0.000103,0.002415,0.000305,0.068866,0.000333,0.000174,0.016993,0.024589,0.01457,660,120,4,48,1
10,0.099822,9.8e-05,0.002337,0.000305,0.068901,0.012301,0.000223,0.023112,0.024552,0.014587,660,120,4,48,1
11,0.108874,0.000108,0.002374,0.000305,0.068843,0.000355,0.00015,0.016933,0.024533,0.014555,660,120,4,48,1
12,0.118001,0.000102,0.002392,0.000311,0.069416,0.000412,0.000196,0.016972,0.024562,0.014719,660,120,4,48,1
13,0.127177,0.000102,0.002426,0.000311,0.068967,0.000359,0.000157,0.017128,0.024548,0.01455,660,120,4,48,1
14,0.13641,0.000101,0.002357,0.000305,0.068571,0.000358,0.000171,0.016844,0.024535,0.01457,660,120,4,48,1
15,0.1457,0.000102,0.002399,0.000305,0.069134,0.000371,0.000136,0.016882,0.024515,0.014559,660,120,4,48,1
16,0.155048,9.8e-05,0.002383,0.000311,0.068758,0.000395,0.000185,0.017051,0.024546,0.01456,660,120,4,48,1
