,Timestep,timestep_time_taken,compute_velocity_time_taken,rhs_time_taken,possion_time_taken,update_velocity_time_taken,boundary_time_taken,sync_time_taken,possion_p_loop_time_taken,possion_res_loop_time_taken,x,y,sbatch_nodes,sbatch_tasks,omp_threads
0,0.0,0.001489,0.000555,5.6e-05,0.052229,0.000232,0.000231,0.022605,0.006544,0.003762,1000,200,8,96,6
1,0.008435,7.1e-05,0.00061,7.7e-05,0.049878,0.000187,0.000173,0.02102,0.005722,0.003272,1000,200,8,96,6
2,0.015503,6.5e-05,0.000596,6.9e-05,0.049326,0.000322,0.000184,0.020793,0.005531,0.003179,1000,200,8,96,6
3,0.021906,6.1e-05,0.000634,6.8e-05,0.050248,0.000217,0.000245,0.021201,0.005551,0.003207,1000,200,8,96,6
4,0.028049,5.9e-05,0.000608,6.9e-05,0.050861,0.000293,0.00023,0.021576,0.005464,0.003194,1000,200,8,96,6
5,0.034028,5.9e-05,0.000631,6.8e-05,0.049915,0.000278,0.00015,0.021127,0.005476,0.003188,1000,200,8,96,6
6,0.039904,6.2e-05,0.000672,6.8e-05,0.048734,0.000239,0.00021,0.020356,0.005498,0.003209,1000,200,8,96,6
7,0.045732,5.7e-05,0.000607,6.9e-05,0.048046,0.000195,0.000257,0.01972,0.005577,0.003204,1000,200,8,96,6
8,0.051521,6.4e-05,0.000601,7e-05,0.048156,0.000189,0.000172,0.020037,0.005516,0.003184,1000,200,8,96,6
9,0.057231,5.7e-05,0.00061,6.9e-05,0.0486,0.000239,0.000234,0.019929,0.01062,0.006437,1000,200,8,96,6
10,0.062871,7.8e-05,0.001008,0.000134,0.048572,0.000179,0.000268,0.020433,0.009375,0.005564,1000,200,8,96,6
11,0.068462,5.9e-05,0.00067,6.8e-05,0.047236,0.000189,0.000156,0.01984,0.005557,0.003195,1000,200,8,96,6
12,0.074023,5.9e-05,0.000604,7e-05,0.047042,0.000259,0.000149,0.019491,0.005535,0.003185,1000,200,8,96,6
13,0.07958,5.7e-05,0.000609,7e-05,0.048498,0.000228,0.000164,0.020161,0.005588,0.003219,1000,200,8,96,6
14,0.085152,6.1e-05,0.000607,7e-05,0.047598,0.000163,0.000304,0.01961,0.005492,0.003187,1000,200,8,96,6
15,0.090753,5.8e-05,0.000682,6.8e-05,0.047469,0.000143,0.000268,0.019778,0.005523,0.003189,1000,200,8,96,6
16,0.09638,5.8e-05,0.000611,7e-05,0.04706,0.00018,0.000269,0.019587,0.005508,0.003189,1000,200,8,96,6
17,0.102041,5.8e-05,0.000602,7e-05,0.046921,0.000213,0.000219,0.019405,0.005539,0.003215,1000,200,8,96,6
18,0.107743,6.1e-05,0.000675,6.8e-05,0.049459,0.000276,0.000235,0.02055,0.005504,0.003218,1000,200,8,96,6
19,0.113488,6.6e-05,0.000677,6.8e-05,0.054577,0.000195,0.000214,0.02319,0.005611,0.003205,1000,200,8,96,6
20,0.119277,6.2e-05,0.00067,6.8e-05,0.050012,0.000236,0.000153,0.021062,0.005544,0.003156,1000,200,8,96,6
21,0.125107,5.9e-05,0.000629,6.8e-05,0.04939,0.000141,0.00033,0.020784,0.005531,0.003253,1000,200,8,96,6
22,0.130979,6e-05,0.000602,6.9e-05,0.051113,0.00026,0.000271,0.02155,0.005557,0.003187,1000,200,8,96,6
23,0.13689,6.2e-05,0.000667,6.8e-05,0.050097,0.000231,0.000229,0.021175,0.005525,0.003181,1000,200,8,96,6
24,0.142834,5.8e-05,0.000628,6.8e-05,0.050007,0.000249,0.000224,0.021141,0.005547,0.003175,1000,200,8,96,6
25,0.1488,5.8e-05,0.000633,6.8e-05,0.047732,0.000201,0.000316,0.019991,0.005521,0.00317,1000,200,8,96,6
26,0.154787,5.9e-05,0.000598,7e-05,0.046338,0.00019,0.000176,0.018766,0.005475,0.003198,1000,200,8,96,6
27,0.160795,5.6e-05,0.000606,7.3e-05,0.046503,0.000187,0.000171,0.018881,0.005544,0.003141,1000,200,8,96,6
28,0.166821,5.7e-05,0.000614,6.9e-05,0.045687,0.000201,0.000158,0.018242,0.005528,0.003182,1000,200,8,96,6
29,0.172867,7.2e-05,0.000635,6.8e-05,0.047327,0.000223,0.000189,0.019277,0.005633,0.003191,1000,200,8,96,6
30,0.178929,5.8e-05,0.000626,6.8e-05,0.04657,0.000177,0.000182,0.018666,0.005528,0.003178,1000,200,8,96,6
31,0.185009,6.1e-05,0.000602,6.9e-05,0.04644,0.000279,0.000168,0.0187,0.005476,0.003223,1000,200,8,96,6
32,0.191105,6.1e-05,0.000649,6.9e-05,0.04667,0.000154,0.000342,0.01882,0.005535,0.003147,1000,200,8,96,6
