,Timestep,timestep_time_taken,compute_velocity_time_taken,rhs_time_taken,possion_time_taken,update_velocity_time_taken,boundary_time_taken,sync_time_taken,possion_p_loop_time_taken,possion_res_loop_time_taken,x,y,sbatch_nodes,sbatch_tasks,omp_threads
0,0.0,0.000478,0.004702,0.000796,0.14143,0.000631,0.000181,0.019503,0.076859,0.045351,1000,200,2,24,2
1,0.008435,0.000185,0.005241,0.000756,0.124164,0.000638,0.000178,0.017317,0.063267,0.037356,1000,200,2,24,2
2,0.015503,0.000186,0.005433,0.000772,0.125672,0.000678,0.000168,0.018545,0.063118,0.037402,1000,200,2,24,2
3,0.021906,0.000185,0.005609,0.000765,0.126167,0.000652,0.000182,0.018546,0.063458,0.037344,1000,200,2,24,2
4,0.028049,0.000189,0.005568,0.000773,0.126338,0.000654,0.000202,0.018525,0.063497,0.037345,1000,200,2,24,2
5,0.034028,0.000192,0.00557,0.000774,0.125905,0.000745,0.000185,0.017714,0.063963,0.037674,1000,200,2,24,2
6,0.039904,0.000185,0.005551,0.000767,0.127848,0.000887,0.000238,0.018658,0.063721,0.03777,1000,200,2,24,2
7,0.045732,0.000185,0.005633,0.000771,0.128343,0.00069,0.000207,0.019206,0.063723,0.037465,1000,200,2,24,2
8,0.051521,0.000184,0.005684,0.00078,0.126436,0.00079,0.000203,0.018467,0.063421,0.037393,1000,200,2,24,2
9,0.057231,0.000185,0.005745,0.000816,0.127155,0.002429,0.000263,0.020412,0.063348,0.037455,1000,200,2,24,2
10,0.062871,0.000185,0.005739,0.000817,0.127127,0.000823,0.000196,0.018502,0.06336,0.03744,1000,200,2,24,2
11,0.068462,0.000186,0.005816,0.000789,0.128388,0.000671,0.000197,0.01873,0.064543,0.038036,1000,200,2,24,2
12,0.074023,0.000187,0.005825,0.000842,0.122821,0.00068,0.000176,0.014673,0.064184,0.037836,1000,200,2,24,2
13,0.07958,0.000229,0.005702,0.000792,0.124663,0.000724,0.000205,0.016235,0.063922,0.037913,1000,200,2,24,2
14,0.085152,0.000185,0.005734,0.000836,0.126926,0.00071,0.00022,0.017658,0.063833,0.037572,1000,200,2,24,2
15,0.090753,0.000184,0.005712,0.000789,0.129385,0.000702,0.000235,0.019283,0.063307,0.037402,1000,200,2,24,2
16,0.09638,0.000186,0.005696,0.000819,0.125503,0.000682,0.000175,0.016446,0.063371,0.03736,1000,200,2,24,2
17,0.102041,0.000185,0.005715,0.000818,0.121923,0.000622,0.000186,0.013986,0.063279,0.037395,1000,200,2,24,2
18,0.107743,0.000186,0.005706,0.000789,0.1252,0.000643,0.000185,0.016168,0.063388,0.037405,1000,200,2,24,2
19,0.113488,0.000216,0.005805,0.000796,0.126495,0.000666,0.000218,0.017172,0.063457,0.037496,1000,200,2,24,2
20,0.119277,0.000184,0.005767,0.000793,0.128836,0.000794,0.000328,0.018832,0.063506,0.037439,1000,200,2,24,2
21,0.125107,0.000184,0.005711,0.000789,0.12775,0.00087,0.0002,0.017626,0.063523,0.037489,1000,200,2,24,2
22,0.130979,0.000218,0.005711,0.000793,0.127906,0.000724,0.000207,0.017927,0.063584,0.037467,1000,200,2,24,2
23,0.13689,0.000184,0.005778,0.000792,0.129247,0.000823,0.000204,0.019055,0.063631,0.037505,1000,200,2,24,2
24,0.142834,0.000184,0.00574,0.000815,0.127609,0.000704,0.000209,0.017991,0.063553,0.037412,1000,200,2,24,2
25,0.1488,0.000186,0.005736,0.000789,0.126538,0.000703,0.00023,0.016961,0.063749,0.037573,1000,200,2,24,2
26,0.154787,0.000184,0.005823,0.00084,0.12815,0.000789,0.000207,0.017619,0.064596,0.038015,1000,200,2,24,2
27,0.160795,0.000184,0.005813,0.000836,0.129191,0.000729,0.000198,0.018147,0.064558,0.03817,1000,200,2,24,2
28,0.166821,0.000185,0.005869,0.000792,0.13073,0.000715,0.000225,0.019445,0.064362,0.037913,1000,200,2,24,2
29,0.172867,0.000187,0.005858,0.000815,0.128147,0.000668,0.000177,0.017659,0.065096,0.03858,1000,200,2,24,2
30,0.178929,0.000186,0.005862,0.000836,0.126421,0.000854,0.000188,0.016572,0.065049,0.03834,1000,200,2,24,2
31,0.185009,0.000231,0.005834,0.000834,0.128168,0.000732,0.00021,0.018054,0.064829,0.038382,1000,200,2,24,2
32,0.191105,0.000186,0.005813,0.000789,0.127152,0.000749,0.000191,0.016711,0.065246,0.038585,1000,200,2,24,2
