,Timestep,timestep_time_taken,compute_velocity_time_taken,rhs_time_taken,possion_time_taken,update_velocity_time_taken,boundary_time_taken,x,y,sbatch_nodes,sbatch_tasks,omp_threads
0,0.0,0.000987,0.016718,0.002722,0.134859,0.002055,0.000197,1000,200,1,8,8
1,0.008435,0.00062,0.013143,0.001955,0.114706,0.002101,0.000189,1000,200,1,8,8
2,0.015503,0.000626,0.014341,0.002125,0.114562,0.002127,0.000189,1000,200,1,8,8
3,0.021906,0.000626,0.015275,0.002267,0.114215,0.002149,0.000189,1000,200,1,8,8
4,0.028049,0.000627,0.016061,0.002374,0.114085,0.002175,0.000189,1000,200,1,8,8
5,0.034028,0.00062,0.016748,0.002484,0.11388,0.002184,0.000189,1000,200,1,8,8
6,0.039904,0.000631,0.017352,0.002574,0.114916,0.003023,0.000195,1000,200,1,8,8
7,0.045732,0.00062,0.017922,0.002648,0.114236,0.002238,0.000196,1000,200,1,8,8
8,0.051521,0.00062,0.018455,0.002721,0.114231,0.002269,0.000189,1000,200,1,8,8
9,0.057231,0.000627,0.018938,0.002795,0.114202,0.002298,0.000189,1000,200,1,8,8
10,0.062871,0.000627,0.019409,0.002863,0.114194,0.002323,0.000189,1000,200,1,8,8
11,0.068462,0.000626,0.01973,0.002906,0.114056,0.002318,0.000189,1000,200,1,8,8
12,0.074023,0.00062,0.019868,0.00292,0.114091,0.002322,0.000189,1000,200,1,8,8
13,0.07958,0.00062,0.01999,0.002935,0.114012,0.002318,0.000189,1000,200,1,8,8
14,0.085152,0.000626,0.020124,0.002948,0.114113,0.002313,0.000189,1000,200,1,8,8
15,0.090753,0.000627,0.020247,0.002967,0.114411,0.002361,0.000189,1000,200,1,8,8
16,0.09638,0.000626,0.020369,0.002974,0.114479,0.002312,0.000189,1000,200,1,8,8
17,0.102041,0.000626,0.020492,0.002988,0.115185,0.002318,0.000189,1000,200,1,8,8
18,0.107743,0.000626,0.020612,0.003006,0.114522,0.002313,0.000189,1000,200,1,8,8
19,0.113488,0.000627,0.020742,0.003014,0.114366,0.002313,0.000201,1000,200,1,8,8
20,0.119277,0.00062,0.020861,0.003031,0.11445,0.002322,0.000189,1000,200,1,8,8
21,0.125107,0.000627,0.020977,0.003417,0.11486,0.002943,0.000189,1000,200,1,8,8
22,0.130979,0.000626,0.02109,0.003051,0.114731,0.002312,0.000189,1000,200,1,8,8
23,0.13689,0.000626,0.021208,0.003064,0.114599,0.002316,0.000189,1000,200,1,8,8
24,0.142834,0.000627,0.021321,0.003076,0.114683,0.002316,0.000196,1000,200,1,8,8
25,0.1488,0.00062,0.021436,0.003088,0.114659,0.00234,0.000189,1000,200,1,8,8
26,0.154787,0.000626,0.021542,0.0031,0.114556,0.002313,0.000189,1000,200,1,8,8
27,0.160795,0.000627,0.021663,0.003123,0.114678,0.002318,0.000189,1000,200,1,8,8
28,0.166821,0.000626,0.021764,0.003125,0.114898,0.002328,0.000189,1000,200,1,8,8
29,0.172867,0.000626,0.02177,0.003132,0.114674,0.002314,0.000196,1000,200,1,8,8
30,0.178929,0.00062,0.021771,0.003135,0.115103,0.00232,0.000189,1000,200,1,8,8
31,0.185009,0.000624,0.021768,0.003137,0.114669,0.002312,0.000195,1000,200,1,8,8
32,0.191105,0.00062,0.021769,0.003136,0.114785,0.002331,0.000189,1000,200,1,8,8
33,0.197217,0.00062,0.021773,0.003137,0.114244,0.00232,0.000189,1000,200,1,8,8
34,0.203343,0.00062,0.021768,0.003145,0.11433,0.002313,0.000189,1000,200,1,8,8
35,0.209474,0.000634,0.02178,0.003138,0.114971,0.002322,0.000189,1000,200,1,8,8
36,0.215612,0.000627,0.021769,0.00314,0.114431,0.00232,0.000189,1000,200,1,8,8
37,0.221756,0.00062,0.021768,0.003137,0.11576,0.002315,0.000196,1000,200,1,8,8
38,0.227908,0.00062,0.021768,0.00314,0.114552,0.002312,0.000189,1000,200,1,8,8
39,0.234067,0.000631,0.021767,0.003136,0.114471,0.002338,0.000189,1000,200,1,8,8
40,0.240234,0.000626,0.021765,0.00314,0.114268,0.002313,0.000189,1000,200,1,8,8
41,0.246411,0.000627,0.021768,0.003141,0.11442,0.002318,0.000189,1000,200,1,8,8
42,0.252597,0.00062,0.021783,0.003142,0.114466,0.002313,0.000189,1000,200,1,8,8
43,0.258792,0.000631,0.02177,0.003136,0.114738,0.003123,0.000189,1000,200,1,8,8
44,0.264998,0.000629,0.021772,0.003145,0.114531,0.002312,0.000196,1000,200,1,8,8
45,0.271215,0.00062,0.02178,0.003136,0.114873,0.002313,0.000196,1000,200,1,8,8
46,0.277443,0.00062,0.021768,0.003136,0.11448,0.002346,0.000189,1000,200,1,8,8
47,0.283676,0.000627,0.021768,0.003137,0.114245,0.002313,0.000189,1000,200,1,8,8
48,0.289915,0.000626,0.021768,0.003137,0.114971,0.002313,0.000189,1000,200,1,8,8
49,0.296161,0.00062,0.021767,0.003146,0.114226,0.00232,0.000189,1000,200,1,8,8
50,0.302413,0.00062,0.021769,0.003137,0.114498,0.002322,0.000189,1000,200,1,8,8
51,0.308673,0.000626,0.021772,0.003136,0.114444,0.002318,0.000189,1000,200,1,8,8
52,0.314939,0.000626,0.021768,0.003145,0.114504,0.002314,0.000196,1000,200,1,8,8
53,0.321213,0.00062,0.021768,0.003136,0.114257,0.00232,0.000189,1000,200,1,8,8
54,0.327495,0.000626,0.021768,0.003137,0.114371,0.002313,0.000189,1000,200,1,8,8
55,0.333785,0.000627,0.02177,0.003136,0.114437,0.002325,0.000189,1000,200,1,8,8
56,0.340082,0.000625,0.021764,0.003136,0.114794,0.003111,0.000195,1000,200,1,8,8
57,0.346387,0.00062,0.021771,0.003141,0.114647,0.00232,0.000189,1000,200,1,8,8
58,0.3527,0.000627,0.021764,0.003136,0.114607,0.002318,0.000189,1000,200,1,8,8
59,0.359022,0.000626,0.021772,0.00314,0.114656,0.002311,0.000196,1000,200,1,8,8
60,0.365351,0.00062,0.021764,0.003136,0.11448,0.002313,0.000189,1000,200,1,8,8
61,0.371688,0.000627,0.021769,0.003136,0.114598,0.002319,0.000189,1000,200,1,8,8
62,0.378034,0.000626,0.02176,0.003138,0.11575,0.002319,0.000189,1000,200,1,8,8
63,0.384386,0.00062,0.021766,0.003141,0.114497,0.002313,0.000189,1000,200,1,8,8
64,0.390744,0.000627,0.021767,0.003136,0.1147,0.002362,0.000189,1000,200,1,8,8
65,0.397106,0.000627,0.021765,0.003136,0.114908,0.002312,0.000189,1000,200,1,8,8
66,0.403474,0.000626,0.021774,0.003137,0.115193,0.002312,0.000189,1000,200,1,8,8
67,0.409847,0.000633,0.021767,0.003136,0.114433,0.002318,0.000189,1000,200,1,8,8
68,0.416225,0.000626,0.021766,0.003144,0.114663,0.002313,0.000196,1000,200,1,8,8
69,0.422609,0.00062,0.021768,0.003136,0.114722,0.002313,0.000189,1000,200,1,8,8
70,0.428998,0.00062,0.021766,0.003145,0.114494,0.002312,0.000189,1000,200,1,8,8
71,0.435393,0.000626,0.021776,0.003137,0.11462,0.002323,0.000189,1000,200,1,8,8
72,0.441793,0.00062,0.021767,0.003136,0.114519,0.002313,0.000189,1000,200,1,8,8
73,0.448198,0.000626,0.021767,0.003142,0.114455,0.00232,0.000189,1000,200,1,8,8
74,0.454609,0.000626,0.021764,0.003136,0.114517,0.002312,0.000196,1000,200,1,8,8
75,0.461026,0.00062,0.021772,0.003136,0.114528,0.002312,0.000189,1000,200,1,8,8
76,0.467448,0.000631,0.021766,0.003136,0.114647,0.002319,0.000189,1000,200,1,8,8
77,0.473876,0.000626,0.021774,0.003137,0.11455,0.002315,0.000189,1000,200,1,8,8
78,0.480309,0.00062,0.021768,0.003142,0.114368,0.002323,0.000189,1000,200,1,8,8
79,0.486747,0.000626,0.021769,0.003141,0.114488,0.002317,0.000196,1000,200,1,8,8
80,0.493192,0.00062,0.021768,0.00314,0.114467,0.002343,0.000189,1000,200,1,8,8
81,0.499641,0.000627,0.021768,0.003136,0.114826,0.002312,0.000189,1000,200,1,8,8
82,0.506096,0.000626,0.021765,0.003139,0.114203,0.002312,0.000189,1000,200,1,8,8
83,0.512557,0.000627,0.021768,0.00314,0.114221,0.002313,0.000195,1000,200,1,8,8
84,0.519022,0.00062,0.021768,0.003138,0.115864,0.002312,0.000196,1000,200,1,8,8
85,0.525493,0.00062,0.02177,0.003148,0.115263,0.002319,0.000189,1000,200,1,8,8
86,0.531969,0.000626,0.02177,0.003138,0.114898,0.003134,0.000189,1000,200,1,8,8
87,0.538448,0.00062,0.021771,0.003137,0.114341,0.002311,0.000189,1000,200,1,8,8
88,0.54493,0.000627,0.021772,0.003136,0.114388,0.002312,0.000196,1000,200,1,8,8
89,0.551415,0.00062,0.021768,0.00314,0.114489,0.002312,0.000189,1000,200,1,8,8
90,0.557902,0.000626,0.021769,0.003136,0.114379,0.002313,0.000196,1000,200,1,8,8
91,0.564391,0.00062,0.021772,0.003137,0.114371,0.002311,0.000189,1000,200,1,8,8
