,Timestep,timestep_time_taken,compute_velocity_time_taken,rhs_time_taken,possion_time_taken,update_velocity_time_taken,boundary_time_taken,sync_time_taken,possion_p_loop_time_taken,possion_res_loop_time_taken,x,y,sbatch_nodes,sbatch_tasks,omp_threads
0,0.0,0.004131,0.055754,0.008239,1.639505,0.007727,0.001105,0.051973,0.964342,0.569884,4000,800,4,48,1
1,0.000527,0.002578,0.049705,0.007399,1.637542,0.008638,0.001115,0.056358,0.962051,0.569259,4000,800,4,48,1
2,0.001054,0.002584,0.060736,0.009021,1.637741,0.008093,0.001141,0.066264,0.961733,0.568891,4000,800,4,48,1
3,0.001582,0.002567,0.068231,0.010083,1.639341,0.009425,0.001121,0.074832,0.961842,0.569123,4000,800,4,48,1
4,0.002109,0.002574,0.072929,0.01073,1.637368,0.008536,0.001151,0.077716,0.961828,0.568898,4000,800,4,48,1
5,0.002636,0.002573,0.076895,0.011252,1.635995,0.008576,0.001173,0.07845,0.961708,0.568861,4000,800,4,48,1
6,0.003163,0.002576,0.079095,0.011516,1.637644,0.009618,0.001243,0.082198,0.962156,0.568722,4000,800,4,48,1
7,0.00369,0.002576,0.080238,0.011652,1.638035,0.008683,0.001208,0.083659,0.961799,0.568814,4000,800,4,48,1
8,0.004218,0.002573,0.081153,0.011755,1.636458,0.008657,0.001119,0.08216,0.961773,0.568865,4000,800,4,48,1
9,0.004745,0.00258,0.082003,0.011843,1.638717,0.008713,0.001253,0.083334,0.961763,0.568829,4000,800,4,48,1
10,0.005272,0.002562,0.082545,0.011927,1.637464,0.008679,0.001102,0.083312,0.961782,0.568824,4000,800,4,48,1
11,0.005799,0.002575,0.083128,0.011995,1.634884,0.009645,0.001253,0.082183,0.962071,0.569002,4000,800,4,48,1
12,0.006326,0.002582,0.083667,0.012053,1.63728,0.008658,0.001214,0.081776,0.962234,0.569211,4000,800,4,48,1
13,0.006854,0.002582,0.084253,0.012107,1.635553,0.008685,0.001088,0.082338,0.961826,0.568842,4000,800,4,48,1
14,0.007381,0.002593,0.084758,0.012188,1.636014,0.008658,0.001134,0.081581,0.961665,0.568794,4000,800,4,48,1
15,0.007908,0.002569,0.085097,0.01222,1.637667,0.008703,0.001253,0.083853,0.961715,0.568869,4000,800,4,48,1
16,0.008435,0.002566,0.085286,0.012258,1.638294,0.008642,0.001124,0.08352,0.961841,0.568774,4000,800,4,48,1
17,0.008962,0.00257,0.08536,0.012283,1.637652,0.008641,0.001208,0.082947,0.963208,0.569571,4000,800,4,48,1
