,Timestep,timestep_time_taken,compute_velocity_time_taken,rhs_time_taken,possion_time_taken,update_velocity_time_taken,boundary_time_taken,x,y,sbatch_nodes,sbatch_tasks,omp_threads
0,0.0,0.004013,0.062392,0.0096,0.460574,0.006771,0.000725,2000,400,1,8,8
1,0.002109,0.002544,0.047763,0.007159,0.452457,0.009239,0.000744,2000,400,1,8,8
2,0.004218,0.002546,0.051661,0.007694,0.451523,0.007093,0.000721,2000,400,1,8,8
3,0.006326,0.002547,0.053809,0.007998,0.451429,0.007183,0.000729,2000,400,1,8,8
4,0.008435,0.002542,0.055474,0.008233,0.452711,0.007253,0.00073,2000,400,1,8,8
5,0.010544,0.002554,0.056888,0.008444,0.45462,0.009685,0.000743,2000,400,1,8,8
6,0.012653,0.002544,0.058131,0.008607,0.451681,0.007427,0.000721,2000,400,1,8,8
7,0.014762,0.002567,0.059276,0.008776,0.454279,0.007505,0.000722,2000,400,1,8,8
8,0.01687,0.002529,0.060322,0.008938,0.451554,0.007575,0.000728,2000,400,1,8,8
9,0.018979,0.002541,0.061327,0.009066,0.452036,0.007633,0.000729,2000,400,1,8,8
10,0.021088,0.002537,0.062271,0.009222,0.454311,0.007704,0.000723,2000,400,1,8,8
11,0.023197,0.002547,0.063175,0.009346,0.455043,0.010078,0.000722,2000,400,1,8,8
12,0.025306,0.002565,0.064096,0.009467,0.451497,0.007808,0.000746,2000,400,1,8,8
13,0.027414,0.002537,0.0649,0.00959,0.451626,0.007868,0.00073,2000,400,1,8,8
14,0.029523,0.00255,0.0657,0.009702,0.452057,0.010261,0.000728,2000,400,1,8,8
15,0.031632,0.002549,0.066496,0.00981,0.451895,0.007983,0.000728,2000,400,1,8,8
16,0.033741,0.002539,0.067266,0.009913,0.45341,0.008031,0.000722,2000,400,1,8,8
17,0.03585,0.002534,0.068014,0.010021,0.451553,0.008072,0.000723,2000,400,1,8,8
18,0.037958,0.002542,0.068752,0.010112,0.451841,0.008117,0.000729,2000,400,1,8,8
19,0.040067,0.002532,0.069464,0.010215,0.45555,0.008167,0.000721,2000,400,1,8,8
20,0.042176,0.002566,0.070158,0.010325,0.451364,0.008216,0.000729,2000,400,1,8,8
21,0.044285,0.002545,0.07085,0.010428,0.451344,0.00826,0.000729,2000,400,1,8,8
22,0.046394,0.002546,0.071535,0.010514,0.456782,0.010615,0.000744,2000,400,1,8,8
23,0.048502,0.002546,0.072201,0.010611,0.451522,0.008343,0.000729,2000,400,1,8,8
24,0.050611,0.002538,0.07287,0.010696,0.451856,0.00837,0.000731,2000,400,1,8,8
25,0.05272,0.002562,0.073492,0.010791,0.451561,0.008426,0.000751,2000,400,1,8,8
26,0.054829,0.002541,0.074121,0.010892,0.453735,0.008457,0.000729,2000,400,1,8,8
