,Timestep,timestep_time_taken,compute_velocity_time_taken,rhs_time_taken,possion_time_taken,update_velocity_time_taken,boundary_time_taken,sync_time_taken,possion_p_loop_time_taken,possion_res_loop_time_taken,x,y,sbatch_nodes,sbatch_tasks,omp_threads
0,0.0,0.000393,0.002706,0.00043,0.098179,0.000486,0.000254,0.018691,0.046943,0.027687,660,120,3,36,1
1,0.016667,0.000211,0.003374,0.000467,0.084414,0.000395,0.00021,0.019448,0.035129,0.020636,660,120,3,36,1
2,0.026552,0.000193,0.002969,0.000408,0.082634,0.000384,0.000199,0.018952,0.032869,0.019341,660,120,3,36,1
3,0.036268,0.000164,0.002985,0.000408,0.083331,0.000429,0.00017,0.019114,0.032824,0.019346,660,120,3,36,1
4,0.045661,0.000159,0.002973,0.000419,0.082892,0.000409,0.000174,0.018605,0.032803,0.019351,660,120,3,36,1
5,0.054889,0.000182,0.002951,0.000415,0.080242,0.000402,0.000207,0.017388,0.032877,0.019326,660,120,3,36,1
6,0.064011,0.000157,0.002994,0.000408,0.07894,0.000394,0.000136,0.01666,0.032826,0.019333,660,120,3,36,1
7,0.073007,0.000157,0.003009,0.000417,0.078929,0.000457,0.00019,0.016675,0.032858,0.01934,660,120,3,36,1
8,0.081937,0.000159,0.003042,0.000408,0.079149,0.000447,0.000199,0.016697,0.032878,0.019326,660,120,3,36,1
9,0.090857,0.000158,0.002992,0.000408,0.079309,0.000364,0.000163,0.016814,0.032828,0.019304,660,120,3,36,1
10,0.099822,0.000165,0.003034,0.000408,0.079605,0.000539,0.000168,0.016838,0.033047,0.019319,660,120,3,36,1
11,0.108874,0.00016,0.003014,0.000408,0.084784,0.000429,0.000252,0.019282,0.032866,0.019335,660,120,3,36,1
12,0.118001,0.00025,0.002941,0.000409,0.084103,0.000369,0.000231,0.018498,0.032869,0.01931,660,120,3,36,1
13,0.127177,0.000186,0.00301,0.000416,0.082841,0.000397,0.000192,0.018024,0.032832,0.019323,660,120,3,36,1
14,0.13641,0.000189,0.003018,0.000408,0.083258,0.000385,0.000203,0.018209,0.032846,0.019359,660,120,3,36,1
15,0.1457,0.000155,0.00304,0.000415,0.083681,0.000427,0.000198,0.018418,0.032838,0.019335,660,120,3,36,1
16,0.155048,0.000184,0.002986,0.000418,0.08482,0.000515,0.000134,0.018836,0.03283,0.019357,660,120,3,36,1
17,0.164448,0.000166,0.003063,0.000408,0.088393,0.000448,0.000184,0.020563,0.032858,0.019362,660,120,3,36,1
18,0.173896,0.000159,0.003027,0.000408,0.083235,0.000403,0.000168,0.018015,0.032869,0.019337,660,120,3,36,1
19,0.183391,0.000157,0.003023,0.000419,0.084013,0.000359,0.000231,0.018521,0.032869,0.019355,660,120,3,36,1
20,0.192933,0.000159,0.003027,0.000408,0.088593,0.00042,0.00019,0.020445,0.032836,0.019335,660,120,3,36,1
21,0.202516,0.000179,0.00299,0.000415,0.086112,0.00045,0.000247,0.019445,0.032846,0.019342,660,120,3,36,1
22,0.21211,0.000156,0.003022,0.000408,0.087679,0.000439,0.000233,0.020436,0.032824,0.019374,660,120,3,36,1
23,0.221714,0.00021,0.003018,0.000414,0.086484,0.000487,0.000215,0.019666,0.032801,0.019391,660,120,3,36,1
24,0.231331,0.000159,0.003003,0.000415,0.087552,0.000378,0.000293,0.02011,0.032829,0.019358,660,120,3,36,1
25,0.240961,0.000159,0.002988,0.000415,0.086621,0.000402,0.000199,0.019508,0.03286,0.01936,660,120,3,36,1
26,0.250605,0.000157,0.003029,0.000415,0.083659,0.000402,0.000185,0.018356,0.032861,0.019334,660,120,3,36,1
27,0.260266,0.000159,0.003036,0.000415,0.083803,0.000446,0.000186,0.018556,0.03283,0.019341,660,120,3,36,1
28,0.269946,0.000201,0.00297,0.000415,0.083758,0.000392,0.000177,0.018417,0.032801,0.01934,660,120,3,36,1
29,0.279645,0.000162,0.003036,0.000415,0.083736,0.000538,0.000157,0.018679,0.03282,0.019339,660,120,3,36,1
30,0.289366,0.000164,0.003013,0.000408,0.087752,0.000397,0.000206,0.020154,0.032814,0.019323,660,120,3,36,1
31,0.29911,0.000203,0.002972,0.000408,0.083942,0.000407,0.000186,0.018614,0.032832,0.019336,660,120,3,36,1
32,0.308876,0.000177,0.00305,0.00042,0.082788,0.000435,0.000218,0.01812,0.032819,0.019329,660,120,3,36,1
