,Timestep,timestep_time_taken,compute_velocity_time_taken,rhs_time_taken,possion_time_taken,update_velocity_time_taken,boundary_time_taken,sync_time_taken,possion_p_loop_time_taken,possion_res_loop_time_taken,x,y,sbatch_nodes,sbatch_tasks,omp_threads
0,0.0,0.004242,0.062945,0.01008,2.271361,0.011261,0.001474,0.057983,1.371052,0.805271,8000,1600,3,36,4
1,0.000132,0.003666,0.061503,0.009287,2.268857,0.011144,0.001355,0.05908,1.373596,0.807757,8000,1600,3,36,4
2,0.000264,0.003715,0.0699,0.010458,2.293521,0.011246,0.001369,0.078085,1.371882,0.805944,8000,1600,3,36,4
3,0.000395,0.003732,0.078124,0.011609,2.276899,0.011671,0.001527,0.074985,1.375584,0.808167,8000,1600,3,36,4
4,0.000527,0.003712,0.086151,0.012682,2.279136,0.011954,0.001535,0.084736,1.371578,0.805556,8000,1600,3,36,4
5,0.000659,0.003777,0.09204,0.013715,2.277366,0.012368,0.001422,0.087335,1.372901,0.806618,8000,1600,3,36,4
6,0.000791,0.003743,0.095838,0.014209,2.28858,0.012013,0.00145,0.09901,1.373534,0.80702,8000,1600,3,36,4
7,0.000923,0.003722,0.098549,0.014476,2.288296,0.01246,0.001482,0.1012,1.373127,0.807163,8000,1600,3,36,4
8,0.001054,0.003683,0.101048,0.01476,2.290282,0.012176,0.00148,0.102339,1.375156,0.80809,8000,1600,3,36,4
9,0.001186,0.003725,0.103131,0.014952,2.289576,0.012525,0.001456,0.104162,1.374983,0.80758,8000,1600,3,36,4
10,0.001318,0.003719,0.106391,0.015126,2.281398,0.012139,0.001373,0.100175,1.371557,0.805904,8000,1600,3,36,4
11,0.00145,0.003683,0.105738,0.015276,2.287012,0.01213,0.001461,0.106908,1.370697,0.806346,8000,1600,3,36,4
12,0.001582,0.003822,0.107009,0.015423,2.288396,0.012319,0.001373,0.10601,1.374928,0.807284,8000,1600,3,36,4
13,0.001713,0.003734,0.108499,0.015556,2.288212,0.01263,0.001326,0.108667,1.372695,0.806347,8000,1600,3,36,4
14,0.001845,0.003743,0.108995,0.015684,2.288614,0.012126,0.001426,0.10726,1.374947,0.807924,8000,1600,3,36,4
15,0.001977,0.003691,0.110009,0.015836,2.28429,0.012085,0.001483,0.106721,1.37274,0.806893,8000,1600,3,36,4
16,0.002109,0.003707,0.111127,0.015944,2.275902,0.012355,0.001587,0.100441,1.375391,0.808566,8000,1600,3,36,4
17,0.002241,0.003712,0.112815,0.016045,2.287573,0.012291,0.001464,0.109974,1.374774,0.807385,8000,1600,3,36,4
18,0.002372,0.00372,0.114261,0.016288,2.282537,0.012234,0.001502,0.108399,1.372717,0.805651,8000,1600,3,36,4
19,0.002504,0.00369,0.115429,0.016286,2.274052,0.012477,0.001466,0.104452,1.372709,0.806397,8000,1600,3,36,4
20,0.002636,0.003731,0.115705,0.01642,2.278339,0.012351,0.001481,0.106621,1.372804,0.806812,8000,1600,3,36,4
21,0.002768,0.003707,0.116274,0.016392,2.285516,0.012253,0.001485,0.111543,1.37467,0.807714,8000,1600,3,36,4
22,0.0029,0.00375,0.11675,0.016603,2.286979,0.012546,0.001455,0.113963,1.372848,0.806239,8000,1600,3,36,4
23,0.003031,0.003731,0.116861,0.016587,2.275201,0.012563,0.001473,0.105523,1.375166,0.808285,8000,1600,3,36,4
24,0.003163,0.00369,0.117011,0.016601,2.288262,0.012564,0.001372,0.114606,1.372582,0.807559,8000,1600,3,36,4
25,0.003295,0.003732,0.117281,0.016602,2.287449,0.0126,0.001274,0.114512,1.371235,0.806329,8000,1600,3,36,4
26,0.003427,0.003703,0.1173,0.016632,2.291556,0.012649,0.001502,0.114197,1.376794,0.809475,8000,1600,3,36,4
27,0.003559,0.003815,0.117544,0.016688,2.288793,0.012547,0.00128,0.113986,1.373749,0.807105,8000,1600,3,36,4
28,0.00369,0.003747,0.117345,0.016518,2.288142,0.012548,0.001491,0.114673,1.373359,0.806633,8000,1600,3,36,4
29,0.003822,0.003691,0.117239,0.016724,2.292442,0.012554,0.001283,0.114438,1.372729,0.807864,8000,1600,3,36,4
