,Timestep,timestep_time_taken,compute_velocity_time_taken,rhs_time_taken,possion_time_taken,update_velocity_time_taken,boundary_time_taken,sync_time_taken,possion_p_loop_time_taken,possion_res_loop_time_taken,x,y,sbatch_nodes,sbatch_tasks,omp_threads
0,0.0,0.001502,0.010749,0.002326,0.323943,0.001864,0.000505,0.042226,0.167496,0.098559,4000,800,4,48,6
1,0.000527,0.000545,0.010313,0.001473,0.320257,0.00191,0.000563,0.040925,0.166962,0.098389,4000,800,4,48,6
2,0.001054,0.000554,0.012749,0.001825,0.322814,0.002291,0.000549,0.044955,0.167537,0.09832,4000,800,4,48,6
3,0.001582,0.000567,0.013787,0.001941,0.321944,0.001948,0.000429,0.045346,0.166887,0.098155,4000,800,4,48,6
4,0.002109,0.000533,0.014137,0.001993,0.32265,0.001933,0.000501,0.045722,0.166904,0.098252,4000,800,4,48,6
5,0.002636,0.000545,0.014409,0.002033,0.320308,0.001897,0.000545,0.044903,0.167053,0.098215,4000,800,4,48,6
6,0.003163,0.000522,0.014818,0.00207,0.320987,0.001987,0.000444,0.045431,0.166871,0.09819,4000,800,4,48,6
7,0.00369,0.000534,0.015061,0.00211,0.320824,0.002026,0.000522,0.044638,0.167253,0.098272,4000,800,4,48,6
8,0.004218,0.000558,0.01514,0.002117,0.321867,0.00226,0.000594,0.045046,0.167214,0.098581,4000,800,4,48,6
9,0.004745,0.000542,0.015145,0.002119,0.321657,0.001992,0.000519,0.044941,0.166938,0.098219,4000,800,4,48,6
10,0.005272,0.000536,0.015145,0.002127,0.32018,0.002013,0.000511,0.043631,0.166978,0.098242,4000,800,4,48,6
11,0.005799,0.000536,0.015161,0.002124,0.321748,0.002028,0.0005,0.045155,0.166874,0.098176,4000,800,4,48,6
12,0.006326,0.000542,0.015126,0.002127,0.319776,0.002002,0.000538,0.044194,0.167034,0.098195,4000,800,4,48,6
13,0.006854,0.000523,0.015072,0.002123,0.321186,0.001944,0.000458,0.04479,0.166935,0.098235,4000,800,4,48,6
14,0.007381,0.000533,0.015045,0.002128,0.322128,0.002015,0.000537,0.04576,0.166899,0.098198,4000,800,4,48,6
15,0.007908,0.000538,0.015151,0.002127,0.321391,0.001979,0.00056,0.044394,0.166971,0.098234,4000,800,4,48,6
16,0.008435,0.000521,0.015083,0.002123,0.322155,0.001959,0.000533,0.045211,0.167027,0.09829,4000,800,4,48,6
17,0.008962,0.000528,0.01509,0.002125,0.320986,0.002307,0.000403,0.044457,0.167292,0.098257,4000,800,4,48,6
