,Timestep,timestep_time_taken,compute_velocity_time_taken,rhs_time_taken,possion_time_taken,update_velocity_time_taken,boundary_time_taken,x,y,sbatch_nodes,sbatch_tasks,omp_threads
0,0.0,0.00073,0.004961,0.001099,0.112505,0.001257,0.000626,1000,200,4,48,12
1,0.008435,0.000242,0.005876,0.000927,0.099479,0.001238,0.000795,1000,200,4,48,12
2,0.015503,0.000202,0.005719,0.0009,0.101079,0.001181,0.000653,1000,200,4,48,12
3,0.021906,0.000245,0.005692,0.000924,0.09937,0.000993,0.000689,1000,200,4,48,12
4,0.028049,0.000218,0.005799,0.000975,0.102324,0.001058,0.000576,1000,200,4,48,12
5,0.034028,0.000345,0.005734,0.000974,0.098955,0.001044,0.000561,1000,200,4,48,12
6,0.039904,0.000391,0.00576,0.001,0.099689,0.001091,0.000636,1000,200,4,48,12
7,0.045732,0.000271,0.005832,0.001002,0.097016,0.000987,0.000613,1000,200,4,48,12
8,0.051521,0.000305,0.006096,0.000951,0.10093,0.001209,0.000733,1000,200,4,48,12
9,0.057231,0.000261,0.005948,0.001017,0.096945,0.001207,0.00064,1000,200,4,48,12
10,0.062871,0.000268,0.005973,0.001035,0.098402,0.001131,0.000695,1000,200,4,48,12
11,0.068462,0.000233,0.00597,0.001081,0.099943,0.001114,0.00065,1000,200,4,48,12
12,0.074023,0.000246,0.00613,0.000999,0.100517,0.00098,0.000671,1000,200,4,48,12
13,0.07958,0.000296,0.006101,0.001028,0.098975,0.001121,0.000549,1000,200,4,48,12
14,0.085152,0.00035,0.00613,0.001049,0.098737,0.001196,0.000647,1000,200,4,48,12
15,0.090753,0.000209,0.005996,0.001093,0.098873,0.001175,0.000681,1000,200,4,48,12
16,0.09638,0.000212,0.005969,0.001066,0.099495,0.00113,0.000652,1000,200,4,48,12
17,0.102041,0.000243,0.005897,0.001019,0.098781,0.001038,0.000521,1000,200,4,48,12
18,0.107743,0.000337,0.006069,0.001051,0.102182,0.000983,0.000574,1000,200,4,48,12
19,0.113488,0.000345,0.005961,0.001169,0.099595,0.001033,0.000624,1000,200,4,48,12
20,0.119277,0.000218,0.006141,0.00091,0.097214,0.001115,0.000651,1000,200,4,48,12
21,0.125107,0.000294,0.00617,0.001098,0.097402,0.001018,0.000779,1000,200,4,48,12
22,0.130979,0.000201,0.006176,0.001115,0.096723,0.001145,0.000542,1000,200,4,48,12
23,0.13689,0.000325,0.006172,0.000975,0.098804,0.000983,0.000659,1000,200,4,48,12
24,0.142834,0.000313,0.006162,0.001042,0.098735,0.000923,0.000597,1000,200,4,48,12
25,0.1488,0.00034,0.006064,0.001112,0.098787,0.001067,0.000611,1000,200,4,48,12
26,0.154787,0.000317,0.006064,0.001153,0.098572,0.001034,0.000518,1000,200,4,48,12
27,0.160795,0.000301,0.006015,0.001113,0.099428,0.00109,0.000622,1000,200,4,48,12
28,0.166821,0.000302,0.006115,0.001163,0.100463,0.001157,0.000718,1000,200,4,48,12
29,0.172867,0.000249,0.006148,0.001113,0.098827,0.0011,0.00059,1000,200,4,48,12
30,0.178929,0.00028,0.006063,0.001156,0.097843,0.001195,0.00061,1000,200,4,48,12
31,0.185009,0.000239,0.006102,0.000985,0.099239,0.001,0.000536,1000,200,4,48,12
32,0.191105,0.000296,0.006087,0.001197,0.097561,0.001153,0.000562,1000,200,4,48,12
33,0.197217,0.000266,0.006118,0.001168,0.098772,0.000924,0.000608,1000,200,4,48,12
34,0.203343,0.000275,0.006084,0.001136,0.098602,0.00093,0.000854,1000,200,4,48,12
35,0.209474,0.000226,0.006081,0.001131,0.099088,0.001122,0.000565,1000,200,4,48,12
36,0.215612,0.000299,0.006087,0.001186,0.104036,0.000957,0.000741,1000,200,4,48,12
37,0.221756,0.000197,0.006108,0.001128,0.098851,0.000964,0.000674,1000,200,4,48,12
38,0.227908,0.000233,0.006147,0.000978,0.0968,0.001104,0.000625,1000,200,4,48,12
39,0.234067,0.00037,0.006035,0.001006,0.096682,0.000972,0.000801,1000,200,4,48,12
40,0.240234,0.000236,0.006084,0.001064,0.09968,0.001224,0.000741,1000,200,4,48,12
41,0.246411,0.000204,0.006084,0.001004,0.097146,0.000997,0.000691,1000,200,4,48,12
42,0.252597,0.000262,0.006086,0.001034,0.097453,0.000945,0.000632,1000,200,4,48,12
43,0.258792,0.000243,0.006111,0.000994,0.099621,0.001073,0.000518,1000,200,4,48,12
44,0.264998,0.000261,0.006249,0.000973,0.095386,0.001108,0.000511,1000,200,4,48,12
45,0.271215,0.000335,0.006198,0.000971,0.09702,0.001181,0.000485,1000,200,4,48,12
46,0.277443,0.000285,0.006229,0.001092,0.099515,0.001186,0.000637,1000,200,4,48,12
47,0.283676,0.000237,0.006063,0.001066,0.094686,0.001129,0.000738,1000,200,4,48,12
48,0.289915,0.00024,0.006125,0.000968,0.0964,0.00112,0.000517,1000,200,4,48,12
49,0.296161,0.00034,0.006167,0.000975,0.096247,0.001023,0.000691,1000,200,4,48,12
50,0.302413,0.000203,0.006014,0.000996,0.097402,0.00105,0.000714,1000,200,4,48,12
51,0.308673,0.000205,0.006067,0.000925,0.096511,0.001148,0.000457,1000,200,4,48,12
52,0.314939,0.000244,0.006125,0.000998,0.096492,0.001122,0.000493,1000,200,4,48,12
53,0.321213,0.00031,0.006053,0.000963,0.095307,0.000937,0.000769,1000,200,4,48,12
54,0.327495,0.000202,0.00611,0.000982,0.095229,0.000983,0.000724,1000,200,4,48,12
55,0.333785,0.000206,0.006058,0.001044,0.096804,0.000907,0.000736,1000,200,4,48,12
56,0.340082,0.000204,0.006065,0.00097,0.096019,0.00094,0.000655,1000,200,4,48,12
57,0.346387,0.000204,0.006056,0.001009,0.099905,0.000958,0.000514,1000,200,4,48,12
58,0.3527,0.000324,0.006131,0.000974,0.097124,0.000939,0.000745,1000,200,4,48,12
59,0.359022,0.000274,0.006129,0.000929,0.096907,0.001123,0.000501,1000,200,4,48,12
60,0.365351,0.000284,0.006086,0.001039,0.095842,0.000992,0.000752,1000,200,4,48,12
61,0.371688,0.000207,0.006184,0.001105,0.096379,0.001022,0.000531,1000,200,4,48,12
62,0.378034,0.000346,0.00602,0.001041,0.101828,0.00114,0.000575,1000,200,4,48,12
63,0.384386,0.000311,0.006076,0.001119,0.096641,0.000994,0.000601,1000,200,4,48,12
64,0.390744,0.000277,0.006114,0.001147,0.097721,0.001052,0.000572,1000,200,4,48,12
65,0.397106,0.000265,0.006,0.001167,0.098045,0.000992,0.000568,1000,200,4,48,12
66,0.403474,0.000354,0.006109,0.001105,0.09822,0.001196,0.000508,1000,200,4,48,12
67,0.409847,0.000285,0.006087,0.001119,0.098524,0.001004,0.000629,1000,200,4,48,12
68,0.416225,0.000269,0.005976,0.001069,0.098572,0.001231,0.00067,1000,200,4,48,12
69,0.422609,0.000207,0.006096,0.000999,0.098519,0.000962,0.000683,1000,200,4,48,12
70,0.428998,0.000309,0.006086,0.00113,0.096618,0.001062,0.000676,1000,200,4,48,12
71,0.435393,0.000338,0.006133,0.000988,0.099321,0.001069,0.000769,1000,200,4,48,12
72,0.441793,0.000221,0.006101,0.001122,0.098249,0.000991,0.000593,1000,200,4,48,12
73,0.448198,0.000239,0.006167,0.001151,0.097157,0.001133,0.000699,1000,200,4,48,12
74,0.454609,0.000203,0.006005,0.001172,0.096569,0.001041,0.000821,1000,200,4,48,12
75,0.461026,0.000205,0.006014,0.001203,0.098691,0.001038,0.000534,1000,200,4,48,12
76,0.467448,0.000302,0.006117,0.001144,0.098043,0.001071,0.000516,1000,200,4,48,12
77,0.473876,0.000339,0.006103,0.001134,0.098,0.00121,0.000471,1000,200,4,48,12
78,0.480309,0.000405,0.006198,0.001029,0.096666,0.001133,0.000741,1000,200,4,48,12
79,0.486747,0.000228,0.00605,0.001,0.097421,0.000925,0.000605,1000,200,4,48,12
80,0.493192,0.000342,0.006003,0.00112,0.097379,0.000989,0.000554,1000,200,4,48,12
81,0.499641,0.000318,0.006017,0.001222,0.096259,0.000918,0.000652,1000,200,4,48,12
82,0.506096,0.000206,0.006116,0.000979,0.096809,0.001025,0.000808,1000,200,4,48,12
83,0.512557,0.000206,0.006103,0.001055,0.094997,0.000962,0.000795,1000,200,4,48,12
84,0.519022,0.000224,0.00613,0.001062,0.095055,0.001014,0.000576,1000,200,4,48,12
85,0.525493,0.000266,0.006133,0.001047,0.09566,0.001004,0.000696,1000,200,4,48,12
86,0.531969,0.000237,0.006116,0.001059,0.096323,0.000962,0.00065,1000,200,4,48,12
87,0.538448,0.000295,0.006053,0.000994,0.097667,0.00104,0.000668,1000,200,4,48,12
88,0.54493,0.000205,0.006076,0.001046,0.095565,0.001054,0.000542,1000,200,4,48,12
89,0.551415,0.000312,0.006138,0.000978,0.096087,0.001003,0.000478,1000,200,4,48,12
90,0.557902,0.000251,0.006056,0.000979,0.099666,0.001152,0.000648,1000,200,4,48,12
91,0.564391,0.000282,0.006198,0.001033,0.096792,0.001031,0.000549,1000,200,4,48,12
92,0.570883,0.000299,0.00609,0.001031,0.096628,0.001187,0.000589,1000,200,4,48,12
93,0.577376,0.000231,0.00602,0.001041,0.096594,0.000921,0.000602,1000,200,4,48,12
94,0.58387,0.000262,0.006018,0.001037,0.096931,0.000877,0.000547,1000,200,4,48,12
95,0.590364,0.000313,0.006139,0.001089,0.096657,0.000969,0.000698,1000,200,4,48,12
96,0.596859,0.000212,0.006065,0.001036,0.097519,0.001109,0.00068,1000,200,4,48,12
97,0.603354,0.000205,0.006055,0.001043,0.096175,0.001037,0.000655,1000,200,4,48,12
98,0.609849,0.00026,0.006045,0.000958,0.096822,0.001136,0.000736,1000,200,4,48,12
99,0.616343,0.000217,0.006084,0.001042,0.097645,0.001022,0.000517,1000,200,4,48,12
100,0.622836,0.000329,0.006153,0.001046,0.096575,0.001079,0.000732,1000,200,4,48,12
101,0.629329,0.000211,0.006102,0.001034,0.097683,0.001037,0.000628,1000,200,4,48,12
102,0.635822,0.000211,0.006059,0.000993,0.096876,0.001011,0.000627,1000,200,4,48,12
103,0.642315,0.000248,0.006167,0.000974,0.097657,0.000996,0.000512,1000,200,4,48,12
104,0.648809,0.000264,0.006166,0.000976,0.096843,0.001005,0.000697,1000,200,4,48,12
105,0.655306,0.000291,0.006121,0.001005,0.096971,0.000945,0.000501,1000,200,4,48,12
106,0.661806,0.000301,0.006173,0.000967,0.097101,0.001038,0.000756,1000,200,4,48,12
107,0.66831,0.00021,0.006008,0.001093,0.096665,0.000983,0.000544,1000,200,4,48,12
