,Timestep,timestep_time_taken,compute_velocity_time_taken,rhs_time_taken,possion_time_taken,update_velocity_time_taken,boundary_time_taken,sync_time_taken,possion_p_loop_time_taken,possion_res_loop_time_taken,x,y,sbatch_nodes,sbatch_tasks,omp_threads
0,0.0,0.00308,0.043069,0.006178,1.156054,0.00623,0.000917,0.042905,0.688194,0.403751,4000,800,2,24,3
1,0.000527,0.001843,0.035933,0.005299,1.137907,0.005712,0.000939,0.044295,0.679359,0.399467,4000,800,2,24,3
2,0.001054,0.001797,0.046027,0.006788,1.142837,0.007192,0.000904,0.049377,0.684246,0.402022,4000,800,2,24,3
3,0.001582,0.001856,0.050744,0.007485,1.142118,0.005935,0.001072,0.052095,0.684097,0.402225,4000,800,2,24,3
4,0.002109,0.001799,0.05253,0.007624,1.143053,0.007194,0.001008,0.05579,0.681387,0.400332,4000,800,2,24,3
5,0.002636,0.001807,0.054072,0.0078,1.136991,0.005927,0.000945,0.052648,0.681131,0.400083,4000,800,2,24,3
6,0.003163,0.00182,0.055231,0.007921,1.142039,0.005926,0.00107,0.053449,0.68439,0.402232,4000,800,2,24,3
7,0.00369,0.001822,0.055829,0.008,1.148452,0.007258,0.000826,0.058222,0.685465,0.402351,4000,800,2,24,3
8,0.004218,0.001814,0.056186,0.008045,1.135962,0.005983,0.001,0.054276,0.679895,0.399646,4000,800,2,24,3
9,0.004745,0.001794,0.056314,0.008107,1.140851,0.006017,0.001099,0.056257,0.681818,0.400411,4000,800,2,24,3
10,0.005272,0.00181,0.057211,0.00808,1.141413,0.006264,0.000824,0.057733,0.68198,0.40059,4000,800,2,24,3
11,0.005799,0.001805,0.058134,0.008199,1.13971,0.006191,0.000936,0.056239,0.679969,0.399646,4000,800,2,24,3
12,0.006326,0.001832,0.058305,0.008153,1.139792,0.007221,0.001004,0.057199,0.683257,0.401248,4000,800,2,24,3
13,0.006854,0.001807,0.058313,0.008089,1.142009,0.006293,0.001055,0.057196,0.682243,0.401295,4000,800,2,24,3
14,0.007381,0.001841,0.05833,0.008166,1.148854,0.006197,0.001085,0.059542,0.684397,0.402425,4000,800,2,24,3
15,0.007908,0.001867,0.058288,0.008272,1.1393,0.006191,0.001023,0.055829,0.683689,0.40126,4000,800,2,24,3
16,0.008435,0.001842,0.058232,0.008138,1.142157,0.006242,0.000992,0.05627,0.683921,0.401151,4000,800,2,24,3
17,0.008962,0.001807,0.058457,0.008174,1.146057,0.006149,0.001026,0.059784,0.682678,0.401227,4000,800,2,24,3
