,Timestep,timestep_time_taken,compute_velocity_time_taken,rhs_time_taken,possion_time_taken,update_velocity_time_taken,boundary_time_taken,sync_time_taken,possion_p_loop_time_taken,possion_res_loop_time_taken,x,y,sbatch_nodes,sbatch_tasks,omp_threads
0,0.0,0.011581,0.174729,0.027102,6.531394,0.025848,0.00323,0.091822,3.927591,2.315022,8000,1600,4,48,1
1,0.000132,0.010295,0.178243,0.026723,6.534219,0.026744,0.003094,0.101298,3.927662,2.314754,8000,1600,4,48,1
2,0.000264,0.010269,0.192929,0.028881,6.533288,0.027748,0.003331,0.1162,3.92725,2.315104,8000,1600,4,48,1
3,0.000395,0.010259,0.209006,0.031247,6.52993,0.02885,0.003173,0.130293,3.927259,2.314706,8000,1600,4,48,1
4,0.000527,0.01028,0.224471,0.033555,6.531304,0.030206,0.003203,0.142687,3.927517,2.314842,8000,1600,4,48,1
5,0.000659,0.010269,0.239315,0.035729,6.53468,0.031056,0.003246,0.162559,3.926252,2.314167,8000,1600,4,48,1
6,0.000791,0.010281,0.250436,0.03731,6.53147,0.031111,0.003184,0.167005,3.925868,2.314188,8000,1600,4,48,1
7,0.000923,0.010284,0.258954,0.038531,6.536756,0.032145,0.003396,0.18215,3.926312,2.314273,8000,1600,4,48,1
8,0.001054,0.010271,0.266315,0.039544,6.530384,0.032101,0.003105,0.182671,3.925959,2.314238,8000,1600,4,48,1
9,0.001186,0.010266,0.272902,0.040431,6.528717,0.032623,0.003431,0.184968,3.926047,2.314395,8000,1600,4,48,1
10,0.001318,0.010267,0.279064,0.041216,6.525786,0.032782,0.003063,0.190136,3.925827,2.314274,8000,1600,4,48,1
11,0.00145,0.010285,0.28443,0.041943,6.529686,0.032961,0.003245,0.195956,3.926872,2.314262,8000,1600,4,48,1
12,0.001582,0.01028,0.290139,0.042666,6.529553,0.033199,0.003237,0.202424,3.92612,2.31431,8000,1600,4,48,1
13,0.001713,0.010265,0.295415,0.043379,6.530209,0.033575,0.003466,0.207662,3.926253,2.314248,8000,1600,4,48,1
14,0.001845,0.010263,0.300779,0.044074,6.532172,0.033821,0.003238,0.211732,3.926284,2.314399,8000,1600,4,48,1
15,0.001977,0.010281,0.306158,0.044731,6.531821,0.033667,0.003446,0.218882,3.9262,2.314254,8000,1600,4,48,1
16,0.002109,0.010259,0.310554,0.04533,6.529247,0.034193,0.003434,0.220268,3.926152,2.314214,8000,1600,4,48,1
17,0.002241,0.010272,0.314123,0.045801,6.527647,0.03387,0.003335,0.221519,3.926203,2.314383,8000,1600,4,48,1
18,0.002372,0.010275,0.316962,0.046164,6.534131,0.033925,0.003328,0.229947,3.926293,2.314304,8000,1600,4,48,1
19,0.002504,0.010275,0.31901,0.046449,6.530819,0.033958,0.003229,0.226431,3.926085,2.314357,8000,1600,4,48,1
20,0.002636,0.010271,0.320947,0.046666,6.531596,0.033991,0.003274,0.229267,3.9266,2.314178,8000,1600,4,48,1
21,0.002768,0.010259,0.322658,0.046861,6.531845,0.03398,0.003411,0.228869,3.926196,2.314244,8000,1600,4,48,1
22,0.0029,0.010268,0.323859,0.047014,6.532861,0.034061,0.003305,0.228955,3.926365,2.314299,8000,1600,4,48,1
23,0.003031,0.010261,0.325148,0.047194,6.533727,0.033927,0.003321,0.232668,3.926457,2.314279,8000,1600,4,48,1
24,0.003163,0.010253,0.32641,0.047363,6.535092,0.033899,0.003324,0.234195,3.926351,2.314205,8000,1600,4,48,1
25,0.003295,0.010265,0.327694,0.047489,6.533051,0.033986,0.003285,0.234868,3.926198,2.314329,8000,1600,4,48,1
26,0.003427,0.010272,0.328934,0.047607,6.533796,0.034344,0.003226,0.23398,3.926573,2.314449,8000,1600,4,48,1
27,0.003559,0.010262,0.329705,0.047699,6.564534,0.033957,0.003404,0.245661,3.926332,2.31425,8000,1600,4,48,1
28,0.00369,0.010258,0.330703,0.047826,6.535135,0.034015,0.003368,0.236097,3.926412,2.314268,8000,1600,4,48,1
29,0.003822,0.010247,0.331469,0.047938,6.532681,0.03418,0.003292,0.235493,3.926608,2.314445,8000,1600,4,48,1
