,Timestep,timestep_time_taken,compute_velocity_time_taken,rhs_time_taken,possion_time_taken,update_velocity_time_taken,boundary_time_taken,sync_time_taken,possion_p_loop_time_taken,possion_res_loop_time_taken,x,y,sbatch_nodes,sbatch_tasks,omp_threads
0,0.0,0.00131,0.021837,0.00356,0.552127,0.002365,0.000274,3.8e-05,0.344958,0.202726,2000,400,1,12,3
1,0.002109,0.000891,0.019547,0.002897,0.539358,0.003422,0.000249,2.1e-05,0.337091,0.198838,2000,400,1,12,3
2,0.004218,0.000897,0.023453,0.003463,0.540056,0.002751,0.000247,2.1e-05,0.33756,0.199077,2000,400,1,12,3
3,0.006326,0.000873,0.025653,0.003753,0.540326,0.00282,0.000246,2.1e-05,0.337926,0.198931,2000,400,1,12,3
4,0.008435,0.000893,0.026699,0.003921,0.537732,0.002817,0.000246,2.1e-05,0.33595,0.198406,2000,400,1,12,3
5,0.010544,0.000901,0.027062,0.003944,0.539326,0.003633,0.000246,2.1e-05,0.336604,0.19929,2000,400,1,12,3
6,0.012653,0.000855,0.027389,0.003974,0.542094,0.002829,0.000246,2.1e-05,0.338982,0.199731,2000,400,1,12,3
7,0.014762,0.000885,0.027742,0.004008,0.537558,0.002816,0.000245,2.1e-05,0.335629,0.198525,2000,400,1,12,3
8,0.01687,0.000888,0.027998,0.00405,0.539732,0.002814,0.000246,2.1e-05,0.337403,0.198953,2000,400,1,12,3
9,0.018979,0.000878,0.028314,0.004072,0.540648,0.002814,0.000246,2.1e-05,0.338027,0.199193,2000,400,1,12,3
10,0.021088,0.000896,0.028584,0.004111,0.544709,0.003635,0.000247,2.2e-05,0.340385,0.200865,2000,400,1,12,3
11,0.023197,0.000862,0.028673,0.004117,0.537866,0.002828,0.000246,2.1e-05,0.336377,0.198116,2000,400,1,12,3
12,0.025306,0.000882,0.028705,0.004128,0.538384,0.002819,0.000247,2.2e-05,0.3366,0.198394,2000,400,1,12,3
13,0.027414,0.000897,0.02871,0.004131,0.539591,0.002827,0.000246,2.1e-05,0.337482,0.198749,2000,400,1,12,3
14,0.029523,0.000884,0.028696,0.004135,0.537912,0.002842,0.000262,2.1e-05,0.336371,0.198174,2000,400,1,12,3
15,0.031632,0.000892,0.029007,0.004146,0.539881,0.003689,0.000268,2.1e-05,0.337774,0.19869,2000,400,1,12,3
16,0.033741,0.000914,0.029315,0.004162,0.539934,0.002904,0.000247,2.1e-05,0.337742,0.198733,2000,400,1,12,3
17,0.03585,0.000871,0.029489,0.004135,0.540244,0.002916,0.000247,2.1e-05,0.337366,0.199374,2000,400,1,12,3
18,0.037958,0.000891,0.029191,0.004139,0.536888,0.002864,0.000247,2.1e-05,0.335605,0.197917,2000,400,1,12,3
19,0.040067,0.000859,0.029302,0.004137,0.537119,0.002872,0.000247,2.1e-05,0.33627,0.197481,2000,400,1,12,3
20,0.042176,0.000865,0.029326,0.004147,0.537606,0.002868,0.000247,2.1e-05,0.335752,0.198422,2000,400,1,12,3
21,0.044285,0.000904,0.029383,0.004177,0.539169,0.002895,0.000247,2.1e-05,0.337094,0.198659,2000,400,1,12,3
22,0.046394,0.000879,0.029227,0.004146,0.538649,0.002864,0.000247,2.1e-05,0.336711,0.198553,2000,400,1,12,3
