,Timestep,timestep_time_taken,compute_velocity_time_taken,rhs_time_taken,possion_time_taken,update_velocity_time_taken,boundary_time_taken,sync_time_taken,possion_p_loop_time_taken,possion_res_loop_time_taken,x,y,sbatch_nodes,sbatch_tasks,omp_threads
0,0.0,0.000731,0.011672,0.002102,0.334278,0.001705,0.000157,3.4e-05,0.207784,0.122077,2000,400,1,12,5
1,0.002109,0.000559,0.01391,0.002049,0.330692,0.001756,0.000154,2e-05,0.206106,0.121124,2000,400,1,12,5
2,0.004218,0.000558,0.016494,0.002388,0.326187,0.002148,0.000156,2e-05,0.203336,0.11946,2000,400,1,12,5
3,0.006326,0.000544,0.016928,0.002436,0.325622,0.001743,0.000155,2e-05,0.202555,0.119598,2000,400,1,12,5
4,0.008435,0.00053,0.016963,0.002452,0.328739,0.001794,0.000172,2e-05,0.204766,0.120503,2000,400,1,12,5
5,0.010544,0.000533,0.017271,0.0025,0.327846,0.001794,0.000155,2e-05,0.204085,0.120276,2000,400,1,12,5
6,0.012653,0.000528,0.017519,0.00245,0.328879,0.001793,0.000155,2e-05,0.204866,0.120515,2000,400,1,12,5
7,0.014762,0.000548,0.017472,0.00245,0.327656,0.001789,0.000155,2.1e-05,0.204081,0.120086,2000,400,1,12,5
8,0.01687,0.000564,0.017483,0.002451,0.326035,0.002187,0.000156,2.1e-05,0.203245,0.119377,2000,400,1,12,5
9,0.018979,0.000547,0.017383,0.002449,0.328967,0.001797,0.000155,2e-05,0.204998,0.120484,2000,400,1,12,5
10,0.021088,0.000532,0.017441,0.002451,0.327812,0.001832,0.000155,2e-05,0.204149,0.12015,2000,400,1,12,5
11,0.023197,0.000556,0.017461,0.002451,0.328327,0.001786,0.000155,2e-05,0.204498,0.120359,2000,400,1,12,5
12,0.025306,0.000534,0.017442,0.002445,0.329283,0.001832,0.000185,2e-05,0.204988,0.120707,2000,400,1,12,5
13,0.027414,0.000535,0.01762,0.002456,0.328803,0.001838,0.000155,2.2e-05,0.204926,0.120374,2000,400,1,12,5
14,0.029523,0.000569,0.017615,0.002564,0.327298,0.001841,0.000156,2.1e-05,0.203813,0.120075,2000,400,1,12,5
15,0.031632,0.000557,0.017881,0.002555,0.328434,0.001836,0.000154,2e-05,0.204571,0.12036,2000,400,1,12,5
16,0.033741,0.000537,0.017849,0.002551,0.330428,0.001824,0.000155,2e-05,0.205768,0.121173,2000,400,1,12,5
17,0.03585,0.000547,0.017894,0.002552,0.330701,0.002216,0.000155,2.1e-05,0.206178,0.120879,2000,400,1,12,5
18,0.037958,0.000546,0.017903,0.002594,0.327964,0.001789,0.000155,3.5e-05,0.204236,0.120209,2000,400,1,12,5
19,0.040067,0.000546,0.01808,0.002586,0.328088,0.001783,0.000155,2e-05,0.204326,0.12032,2000,400,1,12,5
20,0.042176,0.00053,0.017945,0.002547,0.329668,0.001771,0.000155,2.1e-05,0.205443,0.120726,2000,400,1,12,5
21,0.044285,0.000534,0.017902,0.002545,0.32919,0.001777,0.000162,2e-05,0.205166,0.120609,2000,400,1,12,5
22,0.046394,0.000529,0.017927,0.002545,0.332276,0.001851,0.000155,1.9e-05,0.206831,0.121836,2000,400,1,12,5
