,Timestep,timestep_time_taken,compute_velocity_time_taken,rhs_time_taken,possion_time_taken,update_velocity_time_taken,boundary_time_taken,x,y,sbatch_nodes,sbatch_tasks,omp_threads
0,0.0,0.001066,0.018506,0.002923,0.09895,0.002077,0.000211,1000,200,1,12,12
1,0.008435,0.000695,0.014569,0.002057,0.077283,0.002101,0.000188,1000,200,1,12,12
2,0.015503,0.000628,0.014319,0.002121,0.077043,0.002133,0.000188,1000,200,1,12,12
3,0.021906,0.000626,0.015258,0.002265,0.077276,0.002154,0.000188,1000,200,1,12,12
4,0.028049,0.000626,0.016047,0.002373,0.077008,0.002171,0.000194,1000,200,1,12,12
5,0.034028,0.000619,0.016742,0.002475,0.076941,0.002195,0.000188,1000,200,1,12,12
6,0.039904,0.000619,0.017355,0.002563,0.07649,0.00221,0.000188,1000,200,1,12,12
7,0.045732,0.000625,0.017915,0.002648,0.076483,0.002242,0.000188,1000,200,1,12,12
8,0.051521,0.000629,0.018435,0.002724,0.076477,0.002273,0.000188,1000,200,1,12,12
9,0.057231,0.000626,0.018937,0.002798,0.077194,0.003091,0.000188,1000,200,1,12,12
10,0.062871,0.000625,0.0194,0.002867,0.076503,0.002312,0.000188,1000,200,1,12,12
11,0.068462,0.000636,0.019714,0.002914,0.076637,0.002323,0.000188,1000,200,1,12,12
12,0.074023,0.000619,0.01986,0.00292,0.076716,0.002315,0.000188,1000,200,1,12,12
13,0.07958,0.00063,0.019988,0.002934,0.076439,0.002322,0.000188,1000,200,1,12,12
14,0.085152,0.000619,0.02012,0.002952,0.076579,0.002317,0.000201,1000,200,1,12,12
15,0.090753,0.000619,0.020243,0.002967,0.076684,0.002317,0.000194,1000,200,1,12,12
16,0.09638,0.000619,0.02037,0.002974,0.07765,0.002325,0.000188,1000,200,1,12,12
17,0.102041,0.000619,0.02049,0.002993,0.077,0.002326,0.000188,1000,200,1,12,12
18,0.107743,0.000626,0.020613,0.003004,0.076924,0.002316,0.000188,1000,200,1,12,12
19,0.113488,0.000625,0.020736,0.003017,0.077096,0.002315,0.000188,1000,200,1,12,12
20,0.119277,0.000625,0.020905,0.003027,0.076992,0.002317,0.000188,1000,200,1,12,12
21,0.125107,0.000625,0.020967,0.003038,0.07692,0.002317,0.000188,1000,200,1,12,12
22,0.130979,0.000625,0.021084,0.003056,0.076836,0.002326,0.000195,1000,200,1,12,12
23,0.13689,0.000619,0.021201,0.003064,0.076428,0.002317,0.000188,1000,200,1,12,12
24,0.142834,0.000625,0.021315,0.003079,0.076509,0.00232,0.000188,1000,200,1,12,12
25,0.1488,0.000619,0.021443,0.003087,0.076976,0.002315,0.000188,1000,200,1,12,12
26,0.154787,0.000625,0.021551,0.003109,0.076857,0.002325,0.000188,1000,200,1,12,12
27,0.160795,0.000624,0.02166,0.003116,0.077036,0.002324,0.000188,1000,200,1,12,12
28,0.166821,0.000625,0.02176,0.003125,0.07723,0.003104,0.000188,1000,200,1,12,12
29,0.172867,0.000625,0.021762,0.003134,0.077129,0.002314,0.000188,1000,200,1,12,12
30,0.178929,0.000625,0.021768,0.003143,0.076954,0.002314,0.000188,1000,200,1,12,12
31,0.185009,0.00063,0.021765,0.003135,0.076696,0.002323,0.000188,1000,200,1,12,12
32,0.191105,0.000625,0.021761,0.003144,0.076898,0.002323,0.000188,1000,200,1,12,12
33,0.197217,0.000625,0.021764,0.00314,0.076762,0.002323,0.000188,1000,200,1,12,12
