,Timestep,timestep_time_taken,compute_velocity_time_taken,rhs_time_taken,possion_time_taken,update_velocity_time_taken,boundary_time_taken,sync_time_taken,possion_p_loop_time_taken,possion_res_loop_time_taken,x,y,sbatch_nodes,sbatch_tasks,omp_threads
0,0.0,0.000832,0.004281,0.000825,0.145674,0.000639,0.000233,0.012274,0.075044,0.04413,1000,200,4,48,1
1,0.008435,0.000193,0.005243,0.00077,0.134695,0.000635,0.000206,0.020659,0.061216,0.036099,1000,200,4,48,1
2,0.015503,0.000198,0.005447,0.000793,0.136772,0.000754,0.00022,0.020649,0.061176,0.03614,1000,200,4,48,1
3,0.021906,0.000409,0.005442,0.000794,0.137611,0.000713,0.000256,0.021412,0.061189,0.036089,1000,200,4,48,1
4,0.028049,0.000321,0.00544,0.000805,0.133639,0.00073,0.000256,0.018477,0.061209,0.036082,1000,200,4,48,1
5,0.034028,0.000225,0.005426,0.000847,0.132384,0.000663,0.000197,0.019547,0.061134,0.036073,1000,200,4,48,1
6,0.039904,0.000255,0.005436,0.000847,0.13392,0.00082,0.000281,0.018468,0.061275,0.036054,1000,200,4,48,1
7,0.045732,0.000203,0.005532,0.000852,0.13376,0.000736,0.00024,0.022174,0.061103,0.036052,1000,200,4,48,1
8,0.051521,0.000249,0.005586,0.000936,0.133059,0.00074,0.000203,0.019938,0.061148,0.036134,1000,200,4,48,1
9,0.057231,0.00033,0.00558,0.000935,0.133813,0.000716,0.000291,0.019384,0.061207,0.036117,1000,200,4,48,1
10,0.062871,0.00034,0.005574,0.000947,0.136416,0.000721,0.000281,0.019287,0.061228,0.036038,1000,200,4,48,1
11,0.068462,0.000354,0.005587,0.000942,0.133286,0.00064,0.000215,0.017752,0.06127,0.03607,1000,200,4,48,1
12,0.074023,0.000196,0.005703,0.000934,0.132893,0.000707,0.000204,0.018048,0.06123,0.036059,1000,200,4,48,1
13,0.07958,0.000268,0.005741,0.000933,0.135249,0.000823,0.000223,0.019467,0.061161,0.036049,1000,200,4,48,1
14,0.085152,0.000329,0.005652,0.000946,0.135026,0.000763,0.000192,0.022101,0.061157,0.036061,1000,200,4,48,1
15,0.090753,0.000306,0.005583,0.000949,0.137371,0.000779,0.000182,0.021693,0.0612,0.036061,1000,200,4,48,1
16,0.09638,0.000305,0.005592,0.001054,0.132931,0.000636,0.000217,0.016716,0.061242,0.036083,1000,200,4,48,1
17,0.102041,0.000216,0.005707,0.00097,0.133327,0.000758,0.000178,0.017781,0.06126,0.036079,1000,200,4,48,1
18,0.107743,0.000194,0.005741,0.000971,0.134856,0.000781,0.000298,0.019279,0.061186,0.036079,1000,200,4,48,1
19,0.113488,0.000241,0.005705,0.000948,0.134334,0.000761,0.000205,0.02318,0.061125,0.036069,1000,200,4,48,1
20,0.119277,0.000242,0.005655,0.001037,0.133081,0.000961,0.000189,0.022126,0.06123,0.036168,1000,200,4,48,1
21,0.125107,0.000332,0.005716,0.000902,0.135393,0.000766,0.000192,0.02348,0.061117,0.036031,1000,200,4,48,1
22,0.130979,0.000207,0.00569,0.000948,0.134617,0.000783,0.000178,0.022079,0.061169,0.036075,1000,200,4,48,1
23,0.13689,0.00019,0.005733,0.000939,0.133269,0.00064,0.000271,0.017329,0.061228,0.036083,1000,200,4,48,1
24,0.142834,0.000198,0.00573,0.001005,0.134625,0.000636,0.00028,0.019919,0.061197,0.036095,1000,200,4,48,1
25,0.1488,0.000219,0.005747,0.001009,0.134639,0.000731,0.00027,0.019757,0.061146,0.036056,1000,200,4,48,1
26,0.154787,0.000328,0.005551,0.00094,0.13657,0.000682,0.00029,0.020873,0.061144,0.036086,1000,200,4,48,1
27,0.160795,0.000202,0.00568,0.001062,0.134532,0.000761,0.000183,0.020717,0.061229,0.036085,1000,200,4,48,1
28,0.166821,0.000195,0.005843,0.000867,0.133313,0.000771,0.000181,0.021693,0.061237,0.036112,1000,200,4,48,1
29,0.172867,0.000211,0.005734,0.000874,0.136559,0.000723,0.000198,0.019025,0.061216,0.036089,1000,200,4,48,1
30,0.178929,0.000245,0.005721,0.000968,0.132717,0.000628,0.000313,0.016432,0.06124,0.036065,1000,200,4,48,1
31,0.185009,0.000313,0.005701,0.000905,0.137101,0.000649,0.000274,0.021397,0.061209,0.036069,1000,200,4,48,1
32,0.191105,0.000211,0.005718,0.001024,0.136067,0.000664,0.00032,0.019755,0.061222,0.036089,1000,200,4,48,1
