,Timestep,timestep_time_taken,compute_velocity_time_taken,rhs_time_taken,possion_time_taken,update_velocity_time_taken,boundary_time_taken,x,y,sbatch_nodes,sbatch_tasks,omp_threads
0,0.0,0.003196,0.052375,0.007769,0.315251,0.006757,0.000709,2000,400,1,12,12
1,0.002109,0.00252,0.047651,0.007136,0.306735,0.00695,0.000709,2000,400,1,12,12
2,0.004218,0.002523,0.051562,0.007664,0.307884,0.009308,0.000704,2000,400,1,12,12
3,0.006326,0.002535,0.053726,0.007993,0.307382,0.007159,0.000709,2000,400,1,12,12
4,0.008435,0.002524,0.055371,0.008221,0.306933,0.007235,0.00071,2000,400,1,12,12
5,0.010544,0.002549,0.056754,0.008431,0.310418,0.007342,0.000701,2000,400,1,12,12
6,0.012653,0.00254,0.058079,0.008619,0.309188,0.007407,0.000708,2000,400,1,12,12
7,0.014762,0.002518,0.059162,0.008778,0.307389,0.009793,0.000703,2000,400,1,12,12
8,0.01687,0.002541,0.060218,0.008922,0.306378,0.007561,0.000709,2000,400,1,12,12
9,0.018979,0.002522,0.061216,0.009065,0.304632,0.00762,0.000704,2000,400,1,12,12
10,0.021088,0.002516,0.062163,0.009201,0.304301,0.007676,0.000709,2000,400,1,12,12
11,0.023197,0.002532,0.063068,0.009323,0.303674,0.007742,0.000703,2000,400,1,12,12
12,0.025306,0.002526,0.063948,0.009459,0.30386,0.007792,0.00071,2000,400,1,12,12
13,0.027414,0.002526,0.064855,0.009568,0.303767,0.007854,0.000709,2000,400,1,12,12
14,0.029523,0.002529,0.065605,0.00969,0.305586,0.007912,0.00071,2000,400,1,12,12
15,0.031632,0.002526,0.066394,0.009793,0.304577,0.007955,0.000709,2000,400,1,12,12
16,0.033741,0.00253,0.067162,0.009908,0.305883,0.010293,0.000712,2000,400,1,12,12
17,0.03585,0.002538,0.0679,0.010014,0.303305,0.00805,0.000708,2000,400,1,12,12
18,0.037958,0.002525,0.068641,0.010111,0.304706,0.008102,0.000709,2000,400,1,12,12
19,0.040067,0.002531,0.069359,0.010209,0.304756,0.00815,0.00071,2000,400,1,12,12
20,0.042176,0.002518,0.070068,0.010317,0.3058,0.008211,0.00071,2000,400,1,12,12
21,0.044285,0.002532,0.070773,0.010408,0.304772,0.008231,0.00071,2000,400,1,12,12
22,0.046394,0.002527,0.071437,0.010517,0.307681,0.00829,0.000704,2000,400,1,12,12
23,0.048502,0.002526,0.07211,0.010652,0.308328,0.008322,0.000708,2000,400,1,12,12
24,0.050611,0.002527,0.072761,0.010692,0.307359,0.008371,0.000703,2000,400,1,12,12
25,0.05272,0.002538,0.073415,0.010782,0.303774,0.008413,0.000711,2000,400,1,12,12
26,0.054829,0.002521,0.074058,0.010876,0.305384,0.008435,0.00071,2000,400,1,12,12
27,0.056938,0.002537,0.074697,0.010959,0.303731,0.008493,0.000703,2000,400,1,12,12
28,0.059046,0.002532,0.07533,0.011055,0.309128,0.008522,0.000709,2000,400,1,12,12
29,0.061155,0.002528,0.075953,0.011142,0.309368,0.008562,0.000709,2000,400,1,12,12
30,0.063264,0.002525,0.076568,0.011219,0.304816,0.010897,0.000711,2000,400,1,12,12
31,0.065373,0.002518,0.077204,0.011315,0.302992,0.008644,0.000703,2000,400,1,12,12
32,0.067482,0.00253,0.077781,0.0114,0.30407,0.008679,0.000724,2000,400,1,12,12
33,0.06959,0.002519,0.078421,0.011472,0.304815,0.008723,0.000704,2000,400,1,12,12
34,0.071699,0.002531,0.078966,0.011564,0.304092,0.008753,0.000712,2000,400,1,12,12
35,0.073808,0.002523,0.079552,0.011646,0.304446,0.008796,0.000708,2000,400,1,12,12
36,0.075917,0.002519,0.080133,0.011722,0.304615,0.008809,0.000703,2000,400,1,12,12
37,0.078026,0.002527,0.080722,0.011808,0.304399,0.008814,0.000703,2000,400,1,12,12
38,0.080134,0.00254,0.080935,0.011825,0.306644,0.008812,0.000709,2000,400,1,12,12
39,0.082243,0.00252,0.08115,0.011856,0.308729,0.008822,0.000708,2000,400,1,12,12
40,0.084352,0.00252,0.081361,0.011871,0.305245,0.011104,0.000723,2000,400,1,12,12
41,0.086461,0.002527,0.081575,0.011892,0.303946,0.008815,0.000709,2000,400,1,12,12
42,0.08857,0.002529,0.081778,0.011926,0.304141,0.008801,0.000709,2000,400,1,12,12
43,0.090679,0.002534,0.081998,0.011941,0.306716,0.008818,0.000709,2000,400,1,12,12
44,0.092787,0.002524,0.082209,0.011972,0.307217,0.008817,0.000702,2000,400,1,12,12
45,0.094896,0.002529,0.082406,0.011996,0.307499,0.00881,0.000702,2000,400,1,12,12
46,0.097005,0.002531,0.08263,0.01201,0.306712,0.008813,0.000709,2000,400,1,12,12
47,0.099114,0.002525,0.082846,0.012045,0.306672,0.008817,0.000703,2000,400,1,12,12
48,0.101223,0.002518,0.083048,0.012063,0.307009,0.008812,0.000719,2000,400,1,12,12
49,0.103331,0.002522,0.083245,0.012082,0.306793,0.008817,0.000709,2000,400,1,12,12
50,0.10544,0.002526,0.083465,0.012102,0.30423,0.008818,0.000709,2000,400,1,12,12
51,0.107549,0.00252,0.083659,0.01213,0.304327,0.008808,0.000709,2000,400,1,12,12
52,0.109658,0.002536,0.083883,0.012143,0.308306,0.008816,0.000707,2000,400,1,12,12
53,0.111767,0.002516,0.084084,0.012167,0.308781,0.00882,0.000708,2000,400,1,12,12
54,0.113875,0.002522,0.084285,0.012191,0.307664,0.00882,0.000708,2000,400,1,12,12
55,0.115984,0.002527,0.084488,0.012214,0.307679,0.008808,0.000703,2000,400,1,12,12
56,0.118093,0.002542,0.084686,0.012234,0.307635,0.008814,0.000709,2000,400,1,12,12
57,0.120202,0.002525,0.08488,0.012258,0.309197,0.008804,0.000718,2000,400,1,12,12
