,Timestep,timestep_time_taken,compute_velocity_time_taken,rhs_time_taken,possion_time_taken,update_velocity_time_taken,boundary_time_taken,sync_time_taken,possion_p_loop_time_taken,possion_res_loop_time_taken,x,y,sbatch_nodes,sbatch_tasks,omp_threads
0,0.0,0.000429,0.006477,0.000884,0.193693,0.000983,0.000331,0.022784,0.102909,0.061023,2000,400,2,24,5
1,0.002109,0.000277,0.007381,0.001035,0.189557,0.001027,0.00033,0.023705,0.102451,0.060399,2000,400,2,24,5
2,0.004218,0.000277,0.008721,0.001194,0.189385,0.001057,0.000526,0.024615,0.10235,0.060378,2000,400,2,24,5
3,0.006326,0.000276,0.009047,0.001265,0.189608,0.001039,0.000333,0.024409,0.102748,0.060602,2000,400,2,24,5
4,0.008435,0.000276,0.009087,0.00127,0.190619,0.001313,0.000533,0.024872,0.103013,0.060442,2000,400,2,24,5
5,0.010544,0.000276,0.009052,0.00125,0.188753,0.001056,0.000516,0.024781,0.101858,0.060057,2000,400,2,24,5
6,0.012653,0.000276,0.009079,0.00128,0.188737,0.00104,0.000524,0.024691,0.101857,0.060132,2000,400,2,24,5
7,0.014762,0.000275,0.009096,0.001254,0.189174,0.001069,0.000523,0.024816,0.101972,0.060058,2000,400,2,24,5
8,0.01687,0.000283,0.009129,0.001264,0.188558,0.001045,0.000524,0.02484,0.101679,0.059952,2000,400,2,24,5
9,0.018979,0.000304,0.00921,0.001254,0.18916,0.001059,0.000507,0.024665,0.102024,0.060327,2000,400,2,24,5
10,0.021088,0.000275,0.009161,0.001267,0.188784,0.001078,0.000515,0.024183,0.101735,0.060112,2000,400,2,24,5
11,0.023197,0.000275,0.009105,0.001272,0.188727,0.001128,0.000361,0.023817,0.101634,0.059939,2000,400,2,24,5
12,0.025306,0.000274,0.009063,0.001325,0.189121,0.001158,0.000408,0.023316,0.102107,0.06012,2000,400,2,24,5
13,0.027414,0.000292,0.009066,0.001267,0.189608,0.001184,0.000378,0.022915,0.102489,0.060367,2000,400,2,24,5
14,0.029523,0.000335,0.009161,0.001312,0.190816,0.001354,0.000299,0.023417,0.103207,0.060833,2000,400,2,24,5
15,0.031632,0.000277,0.009156,0.001272,0.188925,0.001161,0.000284,0.022917,0.102209,0.060388,2000,400,2,24,5
16,0.033741,0.000282,0.009083,0.001267,0.189064,0.001158,0.000422,0.023124,0.102032,0.060101,2000,400,2,24,5
17,0.03585,0.000277,0.009265,0.001293,0.190101,0.001158,0.000284,0.023189,0.102872,0.060806,2000,400,2,24,5
18,0.037958,0.000274,0.009108,0.001301,0.18988,0.001161,0.000285,0.022983,0.102948,0.060717,2000,400,2,24,5
19,0.040067,0.000283,0.009204,0.00129,0.190117,0.001141,0.0003,0.023046,0.102951,0.060488,2000,400,2,24,5
20,0.042176,0.000275,0.009149,0.001285,0.189147,0.001022,0.000408,0.023008,0.102308,0.060359,2000,400,2,24,5
21,0.044285,0.000276,0.009173,0.001297,0.18989,0.001155,0.000329,0.023219,0.102805,0.06059,2000,400,2,24,5
22,0.046394,0.000274,0.009199,0.001269,0.188806,0.001159,0.000284,0.022859,0.101756,0.060045,2000,400,2,24,5
