,Timestep,timestep_time_taken,compute_velocity_time_taken,rhs_time_taken,possion_time_taken,update_velocity_time_taken,boundary_time_taken,sync_time_taken,possion_p_loop_time_taken,possion_res_loop_time_taken,x,y,sbatch_nodes,sbatch_tasks,omp_threads
0,0.0,0.001126,0.000639,6e-05,0.053555,0.000205,0.000161,0.021486,0.007151,0.004233,1000,200,8,96,5
1,0.008435,6.3e-05,0.000689,8.5e-05,0.052056,0.000154,0.000164,0.020149,0.006431,0.003781,1000,200,8,96,5
2,0.015503,6.5e-05,0.000714,8.1e-05,0.052034,0.000253,0.000149,0.020451,0.00641,0.003791,1000,200,8,96,5
3,0.021906,6.2e-05,0.000724,8.1e-05,0.052269,0.000251,0.000226,0.020415,0.006485,0.003772,1000,200,8,96,5
4,0.028049,6.5e-05,0.000708,8.1e-05,0.050576,0.000251,0.000158,0.019597,0.006436,0.003856,1000,200,8,96,5
5,0.034028,6.1e-05,0.000722,8.1e-05,0.051655,0.000256,0.000133,0.020338,0.006469,0.003839,1000,200,8,96,5
6,0.039904,6.4e-05,0.000828,8.9e-05,0.065635,0.000189,0.000177,0.027616,0.006441,0.003908,1000,200,8,96,5
7,0.045732,6.2e-05,0.000688,8.1e-05,0.048239,0.000159,0.000268,0.018547,0.006545,0.003734,1000,200,8,96,5
8,0.051521,6.2e-05,0.000835,8.9e-05,0.047197,0.000266,0.000241,0.018424,0.006446,0.003714,1000,200,8,96,5
9,0.057231,6.9e-05,0.000779,8.9e-05,0.048857,0.000188,0.000202,0.018917,0.006499,0.003796,1000,200,8,96,5
10,0.062871,6.6e-05,0.000725,8.1e-05,0.048415,0.000195,0.000167,0.018555,0.006439,0.003755,1000,200,8,96,5
11,0.068462,6.1e-05,0.000728,8.1e-05,0.048771,0.00018,0.00024,0.018848,0.006435,0.003802,1000,200,8,96,5
12,0.074023,5.9e-05,0.000779,8.1e-05,0.050608,0.000141,0.000174,0.019367,0.006405,0.003809,1000,200,8,96,5
13,0.07958,6.4e-05,0.000826,8.9e-05,0.049092,0.000191,0.000169,0.018432,0.006479,0.003725,1000,200,8,96,5
14,0.085152,6.1e-05,0.000832,8.1e-05,0.049621,0.000338,0.000239,0.019,0.006492,0.00375,1000,200,8,96,5
15,0.090753,6.3e-05,0.000687,8.7e-05,0.050225,0.000192,0.000171,0.019177,0.006442,0.003838,1000,200,8,96,5
16,0.09638,7.7e-05,0.000691,8.1e-05,0.050397,0.000285,0.000251,0.019498,0.006554,0.003775,1000,200,8,96,5
17,0.102041,7.1e-05,0.000686,8.1e-05,0.051031,0.0002,0.00026,0.019712,0.006473,0.003762,1000,200,8,96,5
18,0.107743,6.2e-05,0.000783,8.1e-05,0.051772,0.0003,0.000237,0.019899,0.006567,0.003861,1000,200,8,96,5
19,0.113488,6.3e-05,0.000841,8.3e-05,0.050964,0.000259,0.000133,0.019782,0.006552,0.003757,1000,200,8,96,5
20,0.119277,5.9e-05,0.000837,8.1e-05,0.05087,0.000325,0.000182,0.019915,0.006399,0.003798,1000,200,8,96,5
21,0.125107,0.000121,0.000686,8.1e-05,0.051386,0.000303,0.000241,0.019864,0.006491,0.0038,1000,200,8,96,5
22,0.130979,5.3e-05,0.000756,8.1e-05,0.052367,0.000299,0.000214,0.02045,0.006467,0.003749,1000,200,8,96,5
23,0.13689,4.2e-05,0.000733,8.1e-05,0.05127,0.000293,0.000141,0.019904,0.006503,0.003756,1000,200,8,96,5
24,0.142834,5.3e-05,0.000694,8.1e-05,0.049835,0.000197,0.000172,0.019117,0.006447,0.003734,1000,200,8,96,5
25,0.1488,5.2e-05,0.000727,8.1e-05,0.050017,0.000253,0.00021,0.019354,0.006466,0.003774,1000,200,8,96,5
26,0.154787,5.4e-05,0.000714,8.2e-05,0.049449,0.000194,0.000178,0.019245,0.00642,0.00382,1000,200,8,96,5
27,0.160795,4.3e-05,0.000685,8.1e-05,0.050458,0.000189,0.000176,0.019585,0.006392,0.003841,1000,200,8,96,5
28,0.166821,5.3e-05,0.000717,8.1e-05,0.049473,0.000187,0.000203,0.019238,0.00657,0.003786,1000,200,8,96,5
29,0.172867,5.4e-05,0.000712,8.1e-05,0.050253,0.000171,0.000171,0.019531,0.006421,0.003818,1000,200,8,96,5
30,0.178929,5.5e-05,0.000771,8.1e-05,0.04959,0.000231,0.000225,0.019378,0.006447,0.003774,1000,200,8,96,5
31,0.185009,5.3e-05,0.00077,8.1e-05,0.049667,0.000262,0.000221,0.019415,0.006463,0.003763,1000,200,8,96,5
32,0.191105,5.3e-05,0.000729,8.1e-05,0.049051,0.000232,0.000261,0.019111,0.006493,0.003747,1000,200,8,96,5
