,Timestep,timestep_time_taken,compute_velocity_time_taken,rhs_time_taken,possion_time_taken,update_velocity_time_taken,boundary_time_taken,sync_time_taken,possion_p_loop_time_taken,possion_res_loop_time_taken,x,y,sbatch_nodes,sbatch_tasks,omp_threads
0,0.0,0.003965,0.058725,0.00829,1.696341,0.007804,0.001163,0.040738,1.032759,0.606528,4000,800,2,24,2
1,0.000527,0.002664,0.050064,0.007435,1.686387,0.008683,0.00123,0.042019,1.02758,0.604355,4000,800,2,24,2
2,0.001054,0.002676,0.061105,0.009114,1.688674,0.008214,0.001211,0.047992,1.033376,0.60655,4000,800,2,24,2
3,0.001582,0.002694,0.068567,0.010123,1.680312,0.009563,0.001233,0.053309,1.025815,0.602754,4000,800,2,24,2
4,0.002109,0.002685,0.07319,0.010803,1.689605,0.009764,0.0012,0.056371,1.033507,0.60625,4000,800,2,24,2
5,0.002636,0.002657,0.077301,0.011278,1.682322,0.008726,0.001246,0.058934,1.024942,0.602431,4000,800,2,24,2
6,0.003163,0.002701,0.07934,0.011549,1.687297,0.008786,0.001236,0.060559,1.029015,0.604289,4000,800,2,24,2
7,0.00369,0.002635,0.080528,0.011717,1.689782,0.008702,0.001252,0.061144,1.030789,0.606424,4000,800,2,24,2
8,0.004218,0.002696,0.081539,0.01179,1.683957,0.008776,0.001271,0.060811,1.029543,0.60488,4000,800,2,24,2
9,0.004745,0.00268,0.082281,0.011865,1.690574,0.009734,0.001262,0.062761,1.030865,0.604888,4000,800,2,24,2
10,0.005272,0.002654,0.082869,0.011948,1.677624,0.008744,0.001245,0.061775,1.024293,0.60187,4000,800,2,24,2
11,0.005799,0.002663,0.083491,0.012057,1.684026,0.00875,0.001165,0.06284,1.027683,0.604398,4000,800,2,24,2
12,0.006326,0.002701,0.083971,0.012121,1.689863,0.008748,0.001197,0.061822,1.02888,0.604642,4000,800,2,24,2
13,0.006854,0.002693,0.084613,0.012138,1.690257,0.00989,0.001287,0.063656,1.031538,0.606024,4000,800,2,24,2
14,0.007381,0.002703,0.085051,0.012235,1.682207,0.00885,0.001207,0.06279,1.029798,0.604886,4000,800,2,24,2
15,0.007908,0.002673,0.085415,0.012256,1.686141,0.008828,0.00126,0.063925,1.028855,0.603818,4000,800,2,24,2
16,0.008435,0.002672,0.085623,0.012275,1.693257,0.008752,0.001188,0.063659,1.030153,0.605936,4000,800,2,24,2
17,0.008962,0.00265,0.085614,0.012281,1.684643,0.008774,0.001108,0.063531,1.028444,0.604516,4000,800,2,24,2
