,Timestep,timestep_time_taken,compute_velocity_time_taken,rhs_time_taken,possion_time_taken,update_velocity_time_taken,boundary_time_taken,sync_time_taken,possion_p_loop_time_taken,possion_res_loop_time_taken,x,y,sbatch_nodes,sbatch_tasks,omp_threads
0,0.0,0.001331,0.001577,0.000212,0.085332,0.000468,0.00023,0.026635,0.021947,0.013022,1000,200,8,96,2
1,0.008435,8.8e-05,0.001777,0.000234,0.076271,0.000454,0.000224,0.025534,0.01695,0.010085,1000,200,8,96,2
2,0.015503,8e-05,0.001601,0.000199,0.075005,0.000327,0.000247,0.02523,0.015836,0.009408,1000,200,8,96,2
3,0.021906,8e-05,0.001592,0.000199,0.073447,0.000382,0.000258,0.024462,0.015907,0.009471,1000,200,8,96,2
4,0.028049,7.7e-05,0.001628,0.000199,0.074184,0.000441,0.000185,0.024486,0.015917,0.009343,1000,200,8,96,2
5,0.034028,7.8e-05,0.00162,0.000199,0.074594,0.000346,0.000261,0.024462,0.01596,0.009378,1000,200,8,96,2
6,0.039904,8.1e-05,0.001607,0.000199,0.075534,0.000412,0.000217,0.024799,0.015997,0.009367,1000,200,8,96,2
7,0.045732,7.9e-05,0.001608,0.000199,0.073662,0.000383,0.000214,0.023374,0.016024,0.009379,1000,200,8,96,2
8,0.051521,7.8e-05,0.001612,0.000199,0.074535,0.000288,0.000198,0.023812,0.016168,0.009571,1000,200,8,96,2
9,0.057231,8e-05,0.0016,0.000206,0.074892,0.000467,0.000238,0.024007,0.016039,0.009413,1000,200,8,96,2
10,0.062871,7.5e-05,0.00162,0.000199,0.073836,0.000408,0.000204,0.023744,0.016358,0.009466,1000,200,8,96,2
11,0.068462,7.5e-05,0.001644,0.000199,0.072905,0.000254,0.000267,0.023416,0.016101,0.009477,1000,200,8,96,2
12,0.074023,7.5e-05,0.001626,0.000205,0.074127,0.000349,0.000189,0.024344,0.015936,0.009322,1000,200,8,96,2
13,0.07958,6.8e-05,0.001616,0.000207,0.073282,0.00032,0.000218,0.024469,0.016057,0.009676,1000,200,8,96,2
14,0.085152,7.8e-05,0.001642,0.000199,0.072689,0.000425,0.000206,0.024279,0.016013,0.009648,1000,200,8,96,2
15,0.090753,7.9e-05,0.001649,0.000199,0.072019,0.000487,0.000226,0.02418,0.016064,0.009564,1000,200,8,96,2
16,0.09638,7.7e-05,0.001594,0.000199,0.072636,0.000437,0.000183,0.024082,0.015854,0.009413,1000,200,8,96,2
17,0.102041,7.5e-05,0.001594,0.000199,0.071547,0.000274,0.000261,0.023581,0.015622,0.00924,1000,200,8,96,2
18,0.107743,7.5e-05,0.001576,0.000199,0.069337,0.000327,0.00026,0.022102,0.015629,0.009302,1000,200,8,96,2
19,0.113488,7.4e-05,0.001572,0.000199,0.072865,0.000319,0.000333,0.023715,0.015677,0.009242,1000,200,8,96,2
20,0.119277,7.8e-05,0.001613,0.000206,0.071192,0.000379,0.000226,0.022894,0.015643,0.009215,1000,200,8,96,2
21,0.125107,8.2e-05,0.001612,0.000199,0.072175,0.000405,0.000166,0.022938,0.015754,0.009379,1000,200,8,96,2
22,0.130979,7.8e-05,0.001578,0.000199,0.073365,0.000306,0.000318,0.023137,0.015893,0.009428,1000,200,8,96,2
23,0.13689,7.8e-05,0.00162,0.000199,0.073616,0.000286,0.000215,0.023279,0.015879,0.009449,1000,200,8,96,2
24,0.142834,0.000109,0.001606,0.000199,0.075077,0.000294,0.000244,0.024936,0.015837,0.009435,1000,200,8,96,2
25,0.1488,8e-05,0.001628,0.000199,0.075321,0.000385,0.000207,0.024862,0.015878,0.009324,1000,200,8,96,2
26,0.154787,0.000111,0.001664,0.000199,0.074539,0.000299,0.000331,0.024585,0.016025,0.009441,1000,200,8,96,2
27,0.160795,8.2e-05,0.001633,0.000199,0.080705,0.000423,0.000215,0.024187,0.01595,0.009582,1000,200,8,96,2
28,0.166821,0.000111,0.001703,0.000205,0.071072,0.000287,0.000204,0.023048,0.015955,0.009496,1000,200,8,96,2
29,0.172867,7.9e-05,0.0015,0.000199,0.070874,0.000364,0.000172,0.022998,0.016065,0.009361,1000,200,8,96,2
30,0.178929,7.5e-05,0.001547,0.000199,0.071164,0.000303,0.000233,0.022997,0.016071,0.009442,1000,200,8,96,2
31,0.185009,7.5e-05,0.001543,0.000199,0.072088,0.000318,0.000176,0.023189,0.016001,0.009521,1000,200,8,96,2
32,0.191105,7.8e-05,0.001525,0.000204,0.071758,0.000274,0.000233,0.022687,0.015838,0.009562,1000,200,8,96,2
